City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Frankfurt am Main,Hesse,Germany,60313,50.1,8.7,Europe/Berlin,Teamplate Service Deutschland GmbH,Teamplate Service Deutschland GmbH,
Chicago,Illinois,United States,60605,41.9,-87.6,America/Chicago,Webpass Inc.,Webpass Inc.,AS19165 Webpass Inc.
Pleiku,Gia Lai Province,Vietnam,,14.0,108.0,Asia/Ho_Chi_Minh,FPT Telecom Company,FPT-STATICIP,AS18403 FPT Telecom Company
,,,,,,,,,
New Taipei,New Taipei,Taiwan,,24.9,121.6,Asia/Taipei,"Far EastTone Telecommunication Co., Ltd.","Far EasTone Telecommunication Co., Ltd.","AS9674 Far EastTone Telecommunication Co., Ltd."
Vítkov,Moravskoslezsky kraj,Czechia,749 01,49.8,17.8,Europe/Prague,CZ.CZNET,Czech Telecom a.s.,"AS5610 O2 Czech Republic, a.s."
,,,,,,,,,
Moscow,Moscow,Russia,144700,55.8,37.6,Europe/Moscow,MTS PJSC,MTS PJSC,AS8359 MTS PJSC
Beijing,Beijing,China,100000,39.9,116.4,Asia/Shanghai,China Networks Inter-Exchange,Bjenet,AS4847 China Networks Inter-Exchange
Dalian,Liaoning,China,,38.9,121.6,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
Mazieres-de-Touraine,Centre-Val de Loire,France,37130,47.4,0.5,Europe/Paris,Proxad / Free SAS,ProXad network / Free,AS12322 Free SAS
,,,,,,,,,
Monroe,Louisiana,United States,71203,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Haidian,Beijing,China,,39.9,116.3,Asia/Shanghai,China TieTong Telecommunications Corporation,North Star Information Hi.tech Ltd. Co,AS9394 China TieTong Telecommunications Corporation
Palo Alto,California,United States,94304,37.4,-122.1,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Moscow,Moscow,Russia,144700,55.8,37.6,Europe/Moscow,VLANT,,
Cupertino,California,United States,95014,37.3,-122.0,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
Mexico City,Mexico City,Mexico,5120,19.4,-99.3,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Taldom,Moscow Oblast,Russia,141900,56.7,37.5,Europe/Moscow,Okno-TV LLC,Okno-TV Ltd.,AS61396 Okno-TV LLC
Taipei,Taiwan,Taiwan,,25.0,121.5,Asia/Taipei,Chung Hwa Zi An International Co,"Chung Hwa Zi An International Co., Limited",
Chicago,Illinois,United States,60602,41.9,-87.6,America/Chicago,Nokia of America Corporation,Nokia of America Corporation,AS10455 Nokia of America Corporation
New York,New York,United States,10123,40.7,-74.0,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
,,,,,,,,,
Madrid,Madrid,Spain,28085,40.4,-3.7,Europe/Madrid,ITL LLC,"SIA ""Singularity Telecom""",AS59729 ITL LLC
Cincinnati,Ohio,United States,45201,39.1,-84.5,America/New_York,The Procter and Gamble Company,The Procter and Gamble Company,AS11003 The Procter and Gamble Company
Singapore,North West,Singapore,858877,1.4,103.8,Asia/Singapore,Asia Pacific Network Information Center,"Asia Pacific Network Information Center, Pty. Ltd",
Ewirgol,Xinjiang,China,,42.5,87.5,Asia/Urumqi,China Telecom,Chinanet XJ,AS140553 CHINATELECOM XINJIANG province Shengji 5G network
Dexter,New York,United States,13634,44.0,-76.1,America/New_York,Charter Communications Inc,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,,
Detroit,Michigan,United States,48265,42.3,-83.0,America/Detroit,General Motors LLC,General Motors LLC,
Palermo,Sicily,Italy,90146,38.1,13.3,Europe/Rome,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
São Paulo,São Paulo,Brazil,68515,-23.5,-46.6,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,NET Serviços de Comunicação S.A.,AS28573 Claro NXT Telecomunicacoes Ltda
Shenyang,Liaoning,China,,41.8,123.4,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
Birmingham,Alabama,United States,35209,33.5,-86.8,America/Chicago,AT&T Corp.,Charter Comms - BHM,AS6389 AT&T Corp.
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Montreal,Quebec,Canada,H4X,45.5,-73.6,America/Toronto,Microsoft Corporation,Microsoft Corporation,
Durban,KwaZulu-Natal,South Africa,3630,-29.9,30.9,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Vilnius,Vilnius,Lithuania,8126,54.7,25.3,Europe/Vilnius,Telia Lietuva,"Telia Lietuva, AB","AS8764 Telia Lietuva, AB"
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Longueuil,Quebec,Canada,J4K,45.5,-73.5,America/Toronto,Bell Canada,Gouvernement du Quebec (Government of Quebec),AS11489 Bell Canada
Detroit,Michigan,United States,48202,42.4,-83.1,America/Detroit,Merit Network Inc.,Wayne State University,AS237 Merit Network Inc.
Steinbach,Manitoba,Canada,R5G,49.5,-96.7,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Regina,Saskatchewan,Canada,S4V,50.4,-104.5,America/Regina,University of Regina,University of Regina,AS26206 University of Regina
Chiyoda,Tokyo,Japan,100-0001,35.7,139.8,Asia/Tokyo,Anpple Tech Enterprise,,AS133847 Anpple Tech Enterprise
Kansas City,Missouri,United States,64117,39.1,-94.5,America/Chicago,Cerner Corporation,Cerner Corporation,
São Paulo,São Paulo,Brazil,1000,-23.6,-46.6,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Minato-ku,Tokyo,Japan,104-0045,35.7,139.8,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
,,,,,,,,,
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Chiyoda,Tokyo,Japan,100-8111,35.7,139.8,Asia/Tokyo,"Information Systems Department, Japan Aerospace Exploration Agency",,"AS3488 Information Systems Department, Japan Aerospace Exploration Agency"
Hefei,Anhui,China,,31.9,117.3,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Yekaterinburg,Sverdlovsk Oblast,Russia,620000,56.8,60.6,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding""",CJSC Ural WES,"AS5563 JSC ""ER-Telecom Holding"""
Raleigh,North Carolina,United States,27668,35.8,-78.6,America/New_York,United States Postal Service.,United States Postal Service,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Warsaw,Mazovia,Poland,00-543,52.2,21.0,Europe/Warsaw,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
St Louis,Missouri,United States,63101,38.7,-90.3,America/Chicago,Emerson Electric Co.,Emerson Electric Co,
Chicago,Illinois,United States,60606,41.9,-87.6,America/Chicago,The Boeing Company,The Boeing Company,
Southend-on-Sea,England,United Kingdom,SS0,51.6,0.7,Europe/London,Virgin Media Business,Virgin Media Limited,AS5089 Virgin Media Limited
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Microsoft,Microsoft Limited,AS8075 Microsoft Corporation
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
,,,,,,,,,
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Xerox Corporation,Xerox Corporation,AS26662 XEROX CORPORATION
Haidian,Beijing,China,,39.9,116.3,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
,,,,,,,,,
,,,,,,,,,
Chicago,Illinois,United States,60661,41.9,-87.6,America/Chicago,"Inteliquent, inc.","Inteliquent, inc","AS5006 Inteliquent, inc."
Rio de Janeiro,Rio de Janeiro,Brazil,24000,-22.9,-43.1,America/Sao_Paulo,V tal,Telemar Norte Leste S.A.,AS7738 V tal
Fort Worth,Texas,United States,76102,32.8,-97.3,America/Chicago,T-Mobile USA,Sprint Fort Worth POP,
,,,,,,,,,
Brasília,Federal District,Brazil,71570,-15.8,-47.8,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Rho,Lombardy,Italy,20017,45.5,9.1,Europe/Rome,H3G,Wind TRE S.P.A,
Sunnyvale,California,United States,94088,37.4,-122.0,America/Los_Angeles,Lockheed Technical Operations Company,,
Brocton,England,United Kingdom,ST17,52.8,-2.1,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
,,,,,,,,,
Rome,Lazio,Italy,187,42.0,12.5,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Haidian,Beijing,China,,40.0,116.3,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Tokyo,Tokyo,Japan,151-0071,35.7,139.7,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Hefei,Anhui,China,230000,31.8,117.3,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
Chiyoda,Tokyo,Japan,100-8111,35.7,139.8,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
,,,,,,,,,
Lawrenceville,Georgia,United States,30044,33.9,-84.1,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Concord,Massachusetts,United States,1742,42.5,-71.4,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Seo-gu,Daejeon,South Korea,352,36.4,127.4,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
,,,,,,,,,
Guangzhou,Guangdong,China,,23.1,113.3,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Cairo,Cairo Governorate,Egypt,,30.0,31.4,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
Chicago,Illinois,United States,60616,41.9,-87.6,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
Boston,Massachusetts,United States,2110,42.4,-71.1,America/New_York,Global Network Services,Global Network Services,
Los Angeles,California,United States,90060,34.1,-118.2,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
Wujin,Sichuan,China,,30.4,103.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ashburn,Virginia,United States,20147,39.0,-77.5,America/New_York,Verizon Online LLC,Verizon Online LLC,
Chiyoda,Tokyo,Japan,100-8111,35.7,139.8,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Broomfield,Colorado,United States,80021,39.9,-105.1,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
Loudi,Hunan,China,417000,27.6,111.9,Asia/Shanghai,CHINANET-HN,Chinanet HN,
Hong Kong,Kowloon,Hong Kong,96521,22.3,114.2,Asia/Hong_Kong,CTHKI,,
Manaus,Amazonas,Brazil,69000,-3.1,-60.0,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Nairobi,Nairobi County,Kenya,9831,-1.3,36.8,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
Goiânia,Goiás,Brazil,74000,-16.6,-49.2,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Lusaka,Lusaka Province,Zambia,,-15.4,28.3,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
West Sacramento,California,United States,95605,38.6,-121.5,America/Los_Angeles,California Department of Technology,California Department of Technology,
Seoul,Seoul,South Korea,4625,37.6,127.0,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,DWP,,
Toronto,Ontario,Canada,M5A,43.7,-79.4,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
Denver,Colorado,United States,80294,39.8,-105.0,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
Slough,England,United Kingdom,SL1,51.5,-0.6,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
Jinrongjie,Beijing,China,,39.9,116.4,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
Seattle,Washington,United States,98108,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Mira,Veneto,Italy,30034,45.4,12.1,Europe/Rome,INFOSTRADA,WIND Telecomunicazioni S.p.A,AS1267 WIND TRE S.P.A.
Gifu City,Gifu,Japan,500-8002,35.4,136.8,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
,,,,,,,,,
Stirling,South Australia,Australia,5152,-35.0,138.7,Australia/Adelaide,OSSINI,Ossini Pty Ltd,
Shizuoka,Shizuoka,Japan,428-0049,35.0,138.4,Asia/Tokyo,NextCom K.K.,NextCom K.K.,
Rongcheng,Anhui,China,,30.6,117.9,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Taichung,Taichung City,Taiwan,,24.1,120.7,Asia/Taipei,TBC,,AS131596 TBC
Hongkou,Shanghai,China,,31.2,121.5,Asia/Shanghai,Shanghai Information Network,"Shanghai Information Network Co., Ltd.",
Chicago,Illinois,United States,60666,41.9,-87.6,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Wiesmoor,Lower Saxony,Germany,26639,53.4,7.7,Europe/Berlin,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH
Shenzhen,Guangdong,China,518000,22.5,114.1,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Temple,Texas,United States,76503,31.1,-97.4,America/Chicago,Wilsonart International,Wilsonart International,
Cape Town,Western Cape,South Africa,7945,-33.9,18.4,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Banská Bystrica,Banská Bystrica Region,Slovakia,974 04,48.7,19.1,Europe/Bratislava,DataCentrum,Financial Directorate of the Slovak Republic,AS30898 DataCentrum
Sheffield,England,United Kingdom,S7,53.4,-1.5,Europe/London,Portfast Ltd,Portfast Ltd,AS8916 Portfast Ltd
Seattle,Washington,United States,98108,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Brussels,Brussels Capital,Belgium,1000,50.9,4.4,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
Amsterdam,North Holland,The Netherlands,1012,52.4,4.9,Europe/Amsterdam,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC
Jung-gu,Seoul,South Korea,4625,37.6,127.0,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
Paris,Île-de-France,France,75000,48.9,2.4,Europe/Paris,BOUYGUES Telecom,,AS5410 Bouygues Telecom SA
Cointrin,Geneva,Switzerland,1216,46.2,6.1,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Busan,Busan,South Korea,48947,35.1,129.0,Asia/Seoul,BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE,Petinet,AS9706 BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Amsterdam,North Holland,The Netherlands,1012,52.4,4.9,Europe/Amsterdam,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC
Coffeyville,Kansas,United States,67337,37.1,-95.7,America/Chicago,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN
Peachtree Corners,Georgia,United States,30092,34.0,-84.2,America/New_York,Hewlett-Packard Company,Electromagnetic Sciences,
New York,New York,United States,10118,40.7,-74.0,America/New_York,Cogent Communications,,AS174 Cogent Communications
Haute-Goulaine,Pays de la Loire,France,44115,47.2,-1.4,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,,
Quincy,Washington,United States,98848,47.2,-119.9,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus2),AS8075 Microsoft Corporation
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,,
,,,,,,,,,
Imphal,Manipur,India,795140,24.8,93.9,Asia/Kolkata,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Takasago,Saitama,Japan,330-9301,35.9,139.7,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
Salvador,Bahia,Brazil,40000,-12.9,-38.5,America/Bahia,TIM S/A,TIM S/A,AS26615 TIM S/A
Cologne,North Rhine-Westphalia,Germany,51063,51.0,7.0,Europe/Berlin,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH
Concord,North Carolina,United States,28025,35.4,-80.6,America/New_York,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC
Janesville,Wisconsin,United States,53548,42.7,-89.1,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications
