IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
212.***.***.***,London,England,United Kingdom,EC******,51.5287,-0.100963,Europe/London,"Level 3 Communications, Inc*",UK Customer Serial Links,"AS3356 Level 3 Parent, LLC"
216.***.***.***,San Jose,California,United States,95***,37.3303,-121.894,America/Los_Angeles,Adobe Systems Inc*,Adobe Systems Inc,
141.***.***.***,Bucharest,București,Romania,61***,44.4508,26.0196,Europe/Bucharest,Agentia de Administrare a Retelei Nationale de Informatica pentru Educatie si *,Politehnica University of Bucharest,AS2614 Agentia de Administrare a Retelei Nationale de Informatica pentru Educatie si Cercetare
209.***.***.***,San Francisco,California,United States,94***,37.7749,-122.419,America/Los_Angeles,HostRoyale Technologies Pvt Lt*,HostRoyale LLC,AS203020 HostRoyale Technologies Pvt Ltd
83.***.***.***,Munich,Bavaria,Germany,80***,48.1823,11.5969,Europe/Berlin,A100 ROW In*,A100 ROW Inc,
93.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,22***,53.6041,10.046,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
2.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1109,8.68213,Europe/Berlin,Telekom Deutschland Gmb*,Telekom Deutschland GmbH,AS3320 Deutsche Telekom AG
10.***.***.***,,,,,,,,,,
76.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Charter Communication*,Spectrum,AS10838 Charter Communications Inc
41.***.***.***,Cape Town,Western Cape,South Africa,74**,-33.9199,18.4666,Africa/Johannesburg,1 GRID (PTY) LT*,Grid,AS36943 1 GRID (PTY) LTD
180.***.***.***,Taipei,Taipei City,Taiwan,,25.0504,121.5324,Asia/Taipei,Taiwan Star Telecom Corporatio*,Vibo Telecom Inc.,AS24157 Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.)
120.***.***.***,Yingge District,Taipei,Taiwan,,24.9493,121.337,Asia/Taipei,TANE*,,AS1659 Taiwan Academic Network (TANet) Information Center
26.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
12.***.***.***,Needham,Massachusetts,United States,24**,42.295,-71.2136,America/New_York,"AT&T Services, Inc*","Parametric Technology Corp, MA","AS7018 AT&T Services, Inc."
48.***.***.***,Newark,New Jersey,United States,71**,40.7369,-74.172,America/New_York,The Prudential Insurance Company of Americ*,The Prudential Insurance Company of America,
40.***.***.***,Indianapolis,Indiana,United States,46***,39.7559,-86.1531,America/Chicago,Eli Lilly and Compan*,Eli Lilly and Company,AS4249 Eli Lilly and Company
43.***.***.***,Bengaluru,Karnataka,India,56****,13.0123,77.5558,Asia/Kolkata,BSNL Interne*,Quadgen WiFi Project C/O Addl GM P3 Bangalore,AS9829 National Internet Backbone
89.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,22***,53.6014,9.98874,Europe/Berlin,freenet Datenkommunikations Gmb*,freenet Datenkommunikations GmbH,AS5430 freenet Datenkommunikations GmbH
203.***.***.***,Auckland,Auckland,New Zealand,10**,-36.8458,174.757,Pacific/Auckland,One New Zealand Group Limite*,Vfnz SVC,AS9500 One New Zealand Group Limited
212.***.***.***,Brighton,England,United Kingdom,BN*****,50.8227,-0.14429,Europe/London,MISTRAL-ADS*,ADSL: Acorn Legal Limited,
36.***.***.***,Lipu,Zhejiang,China,,29.1416,119.789,Asia/Shanghai,Chinane*,Chinanet ZJ,AS4134 CHINANET-BACKBONE
142.***.***.***,Beauharnois,Quebec,Canada,J6*,45.3151,-73.8779,America/Toronto,TELUS Communications In*,TELUS Communications Inc,
59.***.***.***,Haidian,Beijing,China,,39.9941,116.332,Asia/Shanghai,China Networks Inter-Exchang*,"Beijing Founder Broadband Network Technology Co., Ltd",AS4847 China Networks Inter-Exchange
23.***.***.***,Secaucus,New Jersey,United States,70**,40.7876,-74.06,America/New_York,"Akamai Technologies, Inc*","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc."
224.***.***.***,,,,,,,,,,
156.***.***.***,San Jose,California,United States,95***,37.3329,-121.895,America/Los_Angeles,"Zoom Video Communications, In*","Zoom Video Communications, Inc","AS30103 Zoom Video Communications, Inc"
178.***.***.***,Vyshneve,Kyiv Oblast,Ukraine,81**,50.393,30.3746,Europe/Kyiv,Maximum-Net LL*,Maximum-Net LLC,AS43139 Maximum-Net LLC
95.***.***.***,Rome,Lazio,Italy,13*,41.8904,12.5126,Europe/Rome,Telecom Italia S.p.A*,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
51.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.110924,8.682127,Europe/Berlin,Microsoft Corporatio*,Microsoft Azure Cloud (germanywestcentral),AS8075 Microsoft Corporation
10.***.***.***,,,,,,,,,,
167.***.***.***,Ottawa,Ontario,Canada,K1*,45.4173,-75.7081,America/Toronto,Shared Services Canad*,Shared Services Canada,
255.***.***.***,,,,,,,,,,
146.***.***.***,Montreal,Quebec,Canada,H4*,45.5019,-73.5674,America/Toronto,Amazon Technologies In*,Amazon Technologies Inc,
247.***.***.***,,,,,,,,,,
35.***.***.***,Ann Arbor,Michigan,United States,48***,42.2139,-83.745,America/Detroit,Merit Network Inc*,Merit Network Inc,AS237 Merit Network Inc.
13.***.***.***,Dublin,Leinster,Ireland,D0*,53.3478,-6.2597,Europe/Dublin,Microsoft Corporatio*,Microsoft Azure Cloud (northeurope),AS8075 Microsoft Corporation
85.***.***.***,Tehran,Tehran,Iran,,35.7198,51.4291,Asia/Tehran,Sepanta Communication Development Co. Lt*,Sepanta,AS39074 Sepanta Communication Development Co. Ltd
39.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.3638,127.122,Asia/Seoul,Korea Teleco*,Kornet,AS4766 Korea Telecom
4.***.***.***,Monroe,Louisiana,United States,71***,32.5896,-92.0669,America/Chicago,"Level 3 Communications, Inc*","Level 3, LLC","AS3356 Level 3 Parent, LLC"
136.***.***.***,Dearborn,Michigan,United States,48***,42.3223,-83.1763,America/Detroit,Ford Motor Compan*,Ford Motor Company,
100.***.***.***,Ashburn,Virginia,United States,20***,39.0438,-77.4874,America/New_York,Amazon.co*,AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc."
62.***.***.***,Essentuki Urban District,Stavropol Kray,Russia,35****,44.0455,42.8575,Europe/Moscow,"OOO ""Post ltd*","OOO ""Post ltd""","AS12494 OOO ""Post ltd"""
93.***.***.***,Tamm,Baden-Wurttemberg,Germany,71***,48.9216,9.112,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
117.***.***.***,Shanghai,Shanghai,China,,31.2222,121.4581,Asia/Shanghai,Chinane*,Chinanet JS,AS4134 CHINANET-BACKBONE
191.***.***.***,Medellín,Antioquia,Colombia,50***,6.24216,-75.5725,America/Bogota,Edatel S.a. E.S.*,Edatel S.a. E.S.P,AS27695 EDATEL S.A. E.S.P
172.***.***.***,,,,,,,,,,
15.***.***.***,Palo Alto,California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc*,HP Inc,
32.***.***.***,Middletown,Connecticut,United States,64**,41.5557,-72.6632,America/New_York,Frontier Communications Solution*,LDSL-D Frontier Communications Wallingford - CT,"AS46690 Southern New England Telephone Company and SNET America, Inc."
234.***.***.***,,,,,,,,,,
147.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
215.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
236.***.***.***,,,,,,,,,,
106.***.***.***,Chiyoda,Tokyo,Japan,10******,35.6906,139.77,Asia/Tokyo,Kddi Corporatio*,WIMAX,AS2516 KDDI CORPORATION
3.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Amazon Technologies Inc*,Amazon Technologies Inc,
197.***.***.***,Al Mansurah,Dakahlia,Egypt,,31.0371,31.3844,Africa/Cairo,TE Dat*,,AS8452 TE-AS
70.***.***.***,Frisco,Texas,United States,75***,33.1371,-96.7488,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
189.***.***.***,Limeira,São Paulo,Brazil,13*******,-22.5838,-47.4098,America/Sao_Paulo,Network Telecomunicacoes S.A*,Network Telecomunicacoes S.A,AS28667 NETWORK TELECOMUNICACOES S.A.
62.***.***.***,Edinburgh,Scotland,United Kingdom,EH*,55.9477,-3.1624,Europe/London,TalkTal*,TalkTalk Communications Limited,AS13285 TalkTalk Communications Limited
107.***.***.***,Phoenix,Arizona,United States,85***,33.4168,-112.0268,America/Phoenix,Input Output Flood LL*,Input Output Flood LLC,AS53755 Input Output Flood LLC
104.***.***.***,Round Rock,Texas,United States,78***,30.5089,-97.6796,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
228.***.***.***,,,,,,,,,,
45.***.***.***,Cairo,Cairo Governorate,Egypt,,30.0723,31.2282,Africa/Cairo,The Egyptian Company for Mobile Service*,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
171.***.***.***,Muping,Sichuan,China,,30.2638,102.805,Asia/Shanghai,Chinane*,Chinanet SC,AS4134 CHINANET-BACKBONE
97.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
247.***.***.***,,,,,,,,,,
77.***.***.***,Katowice,Silesia,Poland,40****,50.2649,19.0238,Europe/Warsaw,NETI*,,AS12741 Netia SA
22.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
132.***.***.***,Espoo,Uusimaa,Finland,21**,60.1785,24.8348,Europe/Helsinki,NEST*,,
237.***.***.***,,,,,,,,,,
144.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
217.***.***.***,Giza,Giza,Egypt,,30.0482,31.2062,Africa/Cairo,Etisalat FB*,,AS36992 ETISALAT MISR
47.***.***.***,Hong Kong,Kowloon,Hong Kong,96***,22.3193,114.169,Asia/Hong_Kong,"Alibaba (US) Technology Co., Ltd*",Alibaba Cloud LLC,"AS45102 Alibaba (US) Technology Co., Ltd."
205.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
115.***.***.***,Mumbai,Maharashtra,India,40****,19.0748,72.8856,Asia/Kolkata,Tata Communications Limite*,Tata Communications Limited,AS4755 TATA Communications formerly VSNL is Leading ISP
34.***.***.***,Toronto,Ontario,Canada,M5*,43.6447,-79.3841,America/Toronto,Google LL*,Google LLC,AS19527 Google LLC
102.***.***.***,Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.5304,-7.64447,Africa/Casablanca,Orange Morocc*,,AS36925 MEDITELECOM
203.***.***.***,Chennai,Tamil Nadu,India,60****,13.0827,80.2707,Asia/Kolkata,Tata Communications Limite*,Tata Communications Limited,AS4755 TATA Communications formerly VSNL is Leading ISP
80.***.***.***,Rome,Lazio,Italy,18*,41.9626,12.4644,Europe/Rome,Telecom Italia S.p.*,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
239.***.***.***,,,,,,,,,,
105.***.***.***,Randburg,Gauteng,South Africa,20**,-26.1506,27.9321,Africa/Johannesburg,MTN S*,MTN SA,AS12091 MTN SA
127.***.***.***,,,,,,,,,,
157.***.***.***,Singapore,Central Singapore,Singapore,,1.28181,103.85,Asia/Singapore,Cargill Asia Pacific Holdings Pte Lt*,Cargill Asia Pacific Holdings Pte Ltd,
112.***.***.***,Weifang,Shandong,China,26****,36.7069,119.162,Asia/Shanghai,China Unicom CHINA169 Shandong Province Networ*,,AS4837 CHINA UNICOM China169 Backbone
142.***.***.***,Edmonton,Alberta,Canada,T6*,53.4593,-113.6546,America/Edmonton,University of Albert*,University of Alberta,AS3359 University of Alberta
214.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS721 DoD Network Information Center
102.***.***.***,Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.2431,57.4962,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. *,,
220.***.***.***,Hefei,Anhui,China,,31.851,117.151,Asia/Shanghai,Chinane*,Chinanet AH,AS4134 CHINANET-BACKBONE
128.***.***.***,Minato-ku,Tokyo,Japan,20******,35.6673,139.751,Asia/Tokyo,"NTT PC Communications, Inc*","NTT PC Communications, Inc.","AS2514 NTT PC Communications, Inc."
16.***.***.***,Palo Alto,California,United States,94***,37.4146,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Compan*,Hewlett Packard Enterprise Company,
188.***.***.***,Bratislava,Bratislava Region,Slovakia,81****,48.157,17.0915,Europe/Bratislava,Liberty Global B.V*,UPC Slovakia,AS6830 Liberty Global B.V.
135.***.***.***,Reston,Virginia,United States,20***,38.9586,-77.357,America/New_York,OVH SA*,OVH US LLC,AS16276 OVH SAS
105.***.***.***,Lagos,Lagos,Nigeria,,6.46529,3.42517,Africa/Lagos,Airtel Networks Limite*,Airtel Networks Limited,
115.***.***.***,Kiryū,Gunma,Japan,37******,36.3865,139.321,Asia/Tokyo,SUN FIELD INTERNE*,"RYOMO INTERNET DATACENTER Co., Ltd",AS23785 SUN FIELD INTERNET LIMITED
158.***.***.***,Denver,Colorado,United States,80***,39.8334,-105.004,America/Denver,Lockheed Martin Corporatio*,Lockheed Martin Corporation,
108.***.***.***,Dayton,New Jersey,United States,88**,40.3864,-74.5111,America/New_York,Verizon Busines*,Verizon Online LLC,AS701 Verizon Business
28.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
105.***.***.***,Lagos,Lagos,Nigeria,,6.46529,3.42517,Africa/Lagos,Airtel Networks Limite*,Airtel Networks Limited,
59.***.***.***,Shenzhen,Guangdong,China,,22.5559,114.0577,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
32.***.***.***,Lake Mary,Florida,United States,32***,28.7444,-81.3599,America/New_York,AT&T Global Network Service*,"AT&T Global Network Services, LLC",
174.***.***.***,Lexington,Massachusetts,United States,24**,42.4378,-71.2239,America/New_York,Verizon Busines*,Verizon Business,AS22394 Verizon Business
127.***.***.***,,,,,,,,,,
173.***.***.***,Bolivar,Missouri,United States,65***,37.6112,-93.414,America/Chicago,Windstream Communications LL*,Windstream Communications LLC,AS7029 Windstream Communications LLC
18.***.***.***,Cambridge,Massachusetts,United States,21**,42.3649,-71.0987,America/New_York,Massachusetts Institute of Technolog*,Massachusetts Institute of Technology,AS3 Massachusetts Institute of Technology
73.***.***.***,Lehi,Utah,United States,84***,40.3942,-111.8483,America/Denver,"Comcast Cable Communications, LL*","Comcast Cable Communications, LLC","AS33660 Comcast Cable Communications, LLC"
243.***.***.***,,,,,,,,,,
120.***.***.***,Yingge District,Taipei,Taiwan,,24.9493,121.337,Asia/Taipei,TANE*,,AS1659 Taiwan Academic Network (TANet) Information Center
108.***.***.***,Little Rock,Arkansas,United States,72***,34.7448,-92.2883,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
16.***.***.***,Palo Alto,California,United States,94***,37.4146,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Compan*,Hewlett Packard Enterprise Company,
1.***.***.***,Yintai,Shaanxi,China,,35.394,109.188,Asia/Shanghai,Chinane*,Chinanet SN,AS4134 CHINANET-BACKBONE
76.***.***.***,Little Rock,Arkansas,United States,72***,34.7867,-92.3969,America/Chicago,Windstream Communications LL*,Windstream Communications LLC,
175.***.***.***,Haidian,Beijing,China,,39.8997,116.334,Asia/Shanghai,North Star Information Hi.tech Ltd. C*,North Star Information Hi.tech Ltd. Co,
35.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,"Level 3 Communications, Inc*","Level 3, LLC","AS3549 Level 3 Parent, LLC"
69.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Bloomberg Financial Marke*,Bloomberg Financial Market,
181.***.***.***,Buenos Aires,Buenos Aires F.D.,Argentina,18**,-34.6037,-58.3816,America/Argentina/Buenos_Aires,Telecom Argentina S.A*,Telecom Personal Bs,AS7303 Telecom Argentina S.A.
246.***.***.***,,,,,,,,,,
115.***.***.***,North Sydney,New South Wales,Australia,20**,-33.8369,151.206,Australia/Sydney,VODAFON*,Vodafone Australia Pty Ltd,
57.***.***.***,Brussels,Brussels Capital,Belgium,10**,50.8503,4.35171,Europe/Brussels,Orange Business Communications Technology Limite*,Orange Business Communications Technology Limited,
114.***.***.***,Shanghai,Shanghai,China,,31.2222,121.4581,Asia/Shanghai,China Telecom (Group*,Chinanet SH,AS4812 China Telecom (Group)
33.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
180.***.***.***,Nakatsu,Ōsaka,Japan,53******,34.7146,135.4892,Asia/Tokyo,JCO*,"Jupiter Telecommunications Co., Ltd.","AS9617 JCOM Co., Ltd."
48.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Microsoft Corporatio*,Microsoft Limited,AS8075 Microsoft Corporation
202.***.***.***,Vientiane,Vientiane Prefecture,Laos,,17.9698,102.612,Asia/Vientiane,Lao Telecommunication Co Lt*,Lao Telecommunication Co Ltd,"AS9873 Lao Telecom Communication, LTC"
205.***.***.***,Marina,California,United States,93***,36.6841,-121.7886,America/Los_Angeles,California State Universit*,Moss Landing Marine Laboratory,"AS2152 California State University, Office of the Chancellor"
103.***.***.***,Thiruvananthapuram,Kerala,India,69****,8.55909,76.8791,Asia/Kolkata,Indian Institute of Information Technology and Management - Keral*,Indian Institute of Information Technology and Management - Kerala,"AS140192 IIITM-Kerala, IIITM-K Building, Techno park Campus,Thiruvananthapuram,Kerala-695581"
101.***.***.***,Beijing,Beijing,China,10****,39.9042,116.407,Asia/Shanghai,China TieTong Telecommunications Corporatio*,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
96.***.***.***,Denver,Colorado,United States,80***,39.7523,-104.984,America/Denver,"Comcast Cable Communications, LL*","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
192.***.***.***,Sunnyvale,California,United States,94***,37.3867,-122.038,America/Los_Angeles,HCL AMERICA IN*,HCL AMERICA INC,AS36224 HCL AMERICA INC
89.***.***.***,Ostrava,Moravskoslezsky kraj,Czechia,70****,49.7977,18.2311,Europe/Prague,Karneval Medi*,"UPC Ceska republika, a.s.",AS16019 Vodafone Czech Republic a.s.
18.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Amazon Technologies Inc*,Amazon Technologies Inc,
242.***.***.***,,,,,,,,,,
79.***.***.***,Venice,Veneto,Italy,30***,45.4408,12.3155,Europe/Rome,INTERBUSINES*,NAS DHCP Pool VENEZIA,AS3269 Telecom Italia S.p.A.
91.***.***.***,Nea Smyrni,Attica,Greece,,37.9433,23.7098,Europe/Athens,Vodafone-panafon Hellenic Telecommunications Company S*,Assignments for Always-On Services,AS3329 VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
41.***.***.***,Kigali,Kigali,Rwanda,,-1.9507,30.0663,Africa/Kigali,MTN Rwandacel*,Pppoe Staticip,AS36890 MTN Rwandacell
89.***.***.***,Bucharest,București,Romania,23***,44.4152,26.166,Europe/Bucharest,Euroweb Romani*,SC FSP Global SRL,AS6663 Euroweb Romania S.R.L.
34.***.***.***,Kansas City,Missouri,United States,,39.0997,-94.5785,America/Chicago,Google LL*,Google Cloud,AS396982 Google LLC
175.***.***.***,Gangnam-gu,Seoul,South Korea,60***,37.5245,127.0354,Asia/Seoul,SK Broadband Co Lt*,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
93.***.***.***,Angers,Pays de la Loire,France,49***,47.4704,-0.5463,Europe/Paris,Societe Francaise Du Radiotelephone - SFR S*,Ncnumericable,AS15557 Societe Francaise Du Radiotelephone - SFR SA
84.***.***.***,Angoulême,Nouvelle-Aquitaine,France,16***,45.6484,0.156237,Europe/Paris,Celeste SA*,Oceanettechnology,AS20926 CELESTE SAS
130.***.***.***,Gretna,Virginia,United States,24***,36.9677,-79.3377,America/New_York,Wilkes Communication*,WILKE,"AS22191 Wilkes Communications, Inc."
210.***.***.***,Seo-gu,Incheon,South Korea,22*,37.508,126.665,Asia/Seoul,Korea Teleco*,KORNET,AS4766 Korea Telecom
135.***.***.***,New Providence,New Jersey,United States,79**,40.6848,-74.4024,America/New_York,Nokia of America Corporatio*,Nokia of America Corporation,AS7345 Nokia of America Corporation
