IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
203.***.***.***,Auckland,Auckland,New Zealand,10**,-36.8,174.8,Pacific/Auckland,One New Zealand Group Limited,Vfnz SVC,AS9500 One New Zealand Group Limited
212.***.***.***,Brighton,England,United Kingdom,BN*****,50.8,-0.1,Europe/London,MISTRAL-ADSL,ADSL: Acorn Legal Limited,
36.***.***.***,Lipu,Zhejiang,China,,29.1,119.8,Asia/Shanghai,Chinanet,Chinanet ZJ,AS4134 CHINANET-BACKBONE
142.***.***.***,Beauharnois,Quebec,Canada,J6*,45.3,-73.9,America/Toronto,TELUS Communications Inc,TELUS Communications Inc,
59.***.***.***,Haidian,Beijing,China,,40.0,116.3,Asia/Shanghai,China Networks Inter-Exchange,"Beijing Founder Broadband Network Technology Co., Ltd",AS4847 China Networks Inter-Exchange
23.***.***.***,Secaucus,New Jersey,United States,70**,40.8,-74.1,America/New_York,"Akamai Technologies, Inc.","Akamai Technologies, Inc.","AS16625 Akamai Technologies, Inc."
224.***.***.***,,,,,,,,,,
156.***.***.***,San Jose,California,United States,95***,37.3,-121.9,America/Los_Angeles,"Zoom Video Communications, Inc","Zoom Video Communications, Inc","AS30103 Zoom Video Communications, Inc"
178.***.***.***,Vyshneve,Kyiv Oblast,Ukraine,81**,50.4,30.4,Europe/Kyiv,Maximum-Net LLC,Maximum-Net LLC,AS43139 Maximum-Net LLC
95.***.***.***,Rome,Lazio,Italy,13*,41.9,12.5,Europe/Rome,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
51.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1,8.7,Europe/Berlin,Microsoft Corporation,Microsoft Azure Cloud (germanywestcentral),AS8075 Microsoft Corporation
10.***.***.***,,,,,,,,,,
167.***.***.***,Ottawa,Ontario,Canada,K1*,45.4,-75.7,America/Toronto,Shared Services Canada,Shared Services Canada,
255.***.***.***,,,,,,,,,,
146.***.***.***,Montreal,Quebec,Canada,H4*,45.5,-73.6,America/Toronto,Amazon Technologies Inc,Amazon Technologies Inc,
247.***.***.***,,,,,,,,,,
35.***.***.***,Ann Arbor,Michigan,United States,48***,42.2,-83.7,America/Detroit,Merit Network Inc.,Merit Network Inc,AS237 Merit Network Inc.
13.***.***.***,Dublin,Leinster,Ireland,D0*,53.3,-6.3,Europe/Dublin,Microsoft Corporation,Microsoft Azure Cloud (northeurope),AS8075 Microsoft Corporation
85.***.***.***,Tehran,Tehran,Iran,,35.7,51.4,Asia/Tehran,Sepanta Communication Development Co. Ltd,Sepanta,AS39074 Sepanta Communication Development Co. Ltd
39.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.4,127.1,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
4.***.***.***,Monroe,Louisiana,United States,71***,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
136.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
100.***.***.***,Ashburn,Virginia,United States,20***,39.0,-77.5,America/New_York,Amazon.com,AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc."
62.***.***.***,Essentuki Urban District,Stavropol Kray,Russia,35****,44.0,42.9,Europe/Moscow,"OOO ""Post ltd""","OOO ""Post ltd""","AS12494 OOO ""Post ltd"""
93.***.***.***,Tamm,Baden-Wurttemberg,Germany,71***,48.9,9.1,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
117.***.***.***,Shanghai,Shanghai,China,,31.2,121.5,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
191.***.***.***,Medellín,Antioquia,Colombia,50***,6.2,-75.6,America/Bogota,Edatel S.a. E.S.P,Edatel S.a. E.S.P,AS27695 EDATEL S.A. E.S.P
172.***.***.***,,,,,,,,,,
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,HP Inc.,HP Inc,
32.***.***.***,Middletown,Connecticut,United States,64**,41.6,-72.7,America/New_York,Frontier Communications Solutions,LDSL-D Frontier Communications Wallingford - CT,"AS46690 Southern New England Telephone Company and SNET America, Inc."
234.***.***.***,,,,,,,,,,
147.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
215.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
236.***.***.***,,,,,,,,,,
106.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Kddi Corporation,WIMAX,AS2516 KDDI CORPORATION
3.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
197.***.***.***,Al Mansurah,Dakahlia,Egypt,,31.0,31.4,Africa/Cairo,TE Data,,AS8452 TE-AS
70.***.***.***,Frisco,Texas,United States,75***,33.1,-96.7,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
189.***.***.***,Limeira,São Paulo,Brazil,13*******,-22.6,-47.4,America/Sao_Paulo,Network Telecomunicacoes S.A.,Network Telecomunicacoes S.A,AS28667 NETWORK TELECOMUNICACOES S.A.
62.***.***.***,Edinburgh,Scotland,United Kingdom,EH*,55.9,-3.2,Europe/London,TalkTalk,TalkTalk Communications Limited,AS13285 TalkTalk Communications Limited
107.***.***.***,Phoenix,Arizona,United States,85***,33.4,-112.0,America/Phoenix,Input Output Flood LLC,Input Output Flood LLC,AS53755 Input Output Flood LLC
104.***.***.***,Round Rock,Texas,United States,78***,30.5,-97.7,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
228.***.***.***,,,,,,,,,,
45.***.***.***,Cairo,Cairo Governorate,Egypt,,30.1,31.2,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
171.***.***.***,Muping,Sichuan,China,,30.3,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
97.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
247.***.***.***,,,,,,,,,,
77.***.***.***,Katowice,Silesia,Poland,40****,50.3,19.0,Europe/Warsaw,NETIA,,AS12741 Netia SA
22.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
132.***.***.***,Espoo,Uusimaa,Finland,21**,60.2,24.8,Europe/Helsinki,NESTE,,
237.***.***.***,,,,,,,,,,
144.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
217.***.***.***,Giza,Giza,Egypt,,30.0,31.2,Africa/Cairo,Etisalat FBB,,AS36992 ETISALAT MISR
47.***.***.***,Hong Kong,Kowloon,Hong Kong,96***,22.3,114.2,Asia/Hong_Kong,"Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,"AS45102 Alibaba (US) Technology Co., Ltd."
205.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
115.***.***.***,Mumbai,Maharashtra,India,40****,19.1,72.9,Asia/Kolkata,Tata Communications Limited,Tata Communications Limited,AS4755 TATA Communications formerly VSNL is Leading ISP
34.***.***.***,Toronto,Ontario,Canada,M5*,43.6,-79.4,America/Toronto,Google LLC,Google LLC,AS19527 Google LLC
102.***.***.***,Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.5,-7.6,Africa/Casablanca,Orange Morocco,,AS36925 MEDITELECOM
203.***.***.***,Chennai,Tamil Nadu,India,60****,13.1,80.3,Asia/Kolkata,Tata Communications Limited,Tata Communications Limited,AS4755 TATA Communications formerly VSNL is Leading ISP
80.***.***.***,Rome,Lazio,Italy,18*,42.0,12.5,Europe/Rome,Telecom Italia S.p.A,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
239.***.***.***,,,,,,,,,,
105.***.***.***,Randburg,Gauteng,South Africa,20**,-26.2,27.9,Africa/Johannesburg,MTN SA,MTN SA,AS12091 MTN SA
127.***.***.***,,,,,,,,,,
157.***.***.***,Singapore,Central Singapore,Singapore,,1.3,103.8,Asia/Singapore,Cargill Asia Pacific Holdings Pte Ltd,Cargill Asia Pacific Holdings Pte Ltd,
112.***.***.***,Weifang,Shandong,China,26****,36.7,119.2,Asia/Shanghai,China Unicom CHINA169 Shandong Province Network,,AS4837 CHINA UNICOM China169 Backbone
142.***.***.***,Edmonton,Alberta,Canada,T6*,53.5,-113.7,America/Edmonton,University of Alberta,University of Alberta,AS3359 University of Alberta
214.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
102.***.***.***,Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.2,57.5,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
220.***.***.***,Hefei,Anhui,China,,31.9,117.2,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
128.***.***.***,Minato-ku,Tokyo,Japan,20******,35.7,139.8,Asia/Tokyo,"NTT PC Communications, Inc.","NTT PC Communications, Inc.","AS2514 NTT PC Communications, Inc."
16.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
188.***.***.***,Bratislava,Bratislava Region,Slovakia,81****,48.2,17.1,Europe/Bratislava,Liberty Global B.V.,UPC Slovakia,AS6830 Liberty Global B.V.
135.***.***.***,Reston,Virginia,United States,20***,39.0,-77.4,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
105.***.***.***,Lagos,Lagos,Nigeria,,6.5,3.4,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,
115.***.***.***,Kiryū,Gunma,Japan,37******,36.4,139.3,Asia/Tokyo,SUN FIELD INTERNET,"RYOMO INTERNET DATACENTER Co., Ltd",AS23785 SUN FIELD INTERNET LIMITED
158.***.***.***,Denver,Colorado,United States,80***,39.8,-105.0,America/Denver,Lockheed Martin Corporation,Lockheed Martin Corporation,
108.***.***.***,Dayton,New Jersey,United States,88**,40.4,-74.5,America/New_York,Verizon Business,Verizon Online LLC,AS701 Verizon Business
28.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
105.***.***.***,Lagos,Lagos,Nigeria,,6.5,3.4,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,
59.***.***.***,Shenzhen,Guangdong,China,,22.6,114.1,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
32.***.***.***,Lake Mary,Florida,United States,32***,28.7,-81.4,America/New_York,AT&T Global Network Services,"AT&T Global Network Services, LLC",
174.***.***.***,Lexington,Massachusetts,United States,24**,42.4,-71.2,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
127.***.***.***,,,,,,,,,,
173.***.***.***,Bolivar,Missouri,United States,65***,37.6,-93.4,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
18.***.***.***,Cambridge,Massachusetts,United States,21**,42.4,-71.1,America/New_York,Massachusetts Institute of Technology,Massachusetts Institute of Technology,AS3 Massachusetts Institute of Technology
73.***.***.***,Lehi,Utah,United States,84***,40.4,-111.8,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33660 Comcast Cable Communications, LLC"
243.***.***.***,,,,,,,,,,
120.***.***.***,Yingge District,Taipei,Taiwan,,24.9,121.3,Asia/Taipei,TANET,,AS1659 Taiwan Academic Network (TANet) Information Center
108.***.***.***,Little Rock,Arkansas,United States,72***,34.7,-92.3,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
16.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
1.***.***.***,Yintai,Shaanxi,China,,35.4,109.2,Asia/Shanghai,Chinanet,Chinanet SN,AS4134 CHINANET-BACKBONE
76.***.***.***,Little Rock,Arkansas,United States,72***,34.8,-92.4,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
175.***.***.***,Haidian,Beijing,China,,39.9,116.3,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
35.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,"Level 3 Communications, Inc.","Level 3, LLC","AS3549 Level 3 Parent, LLC"
69.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Bloomberg Financial Market,Bloomberg Financial Market,
181.***.***.***,Buenos Aires,Buenos Aires F.D.,Argentina,18**,-34.6,-58.4,America/Argentina/Buenos_Aires,Telecom Argentina S.A.,Telecom Personal Bs,AS7303 Telecom Argentina S.A.
246.***.***.***,,,,,,,,,,
115.***.***.***,North Sydney,New South Wales,Australia,20**,-33.8,151.2,Australia/Sydney,VODAFONE,Vodafone Australia Pty Ltd,
57.***.***.***,Brussels,Brussels Capital,Belgium,10**,50.9,4.4,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
114.***.***.***,Shanghai,Shanghai,China,,31.2,121.5,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
33.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
180.***.***.***,Nakatsu,Ōsaka,Japan,53******,34.7,135.5,Asia/Tokyo,JCOM,"Jupiter Telecommunications Co., Ltd.","AS9617 JCOM Co., Ltd."
48.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Limited,AS8075 Microsoft Corporation
202.***.***.***,Vientiane,Vientiane Prefecture,Laos,,18.0,102.6,Asia/Vientiane,Lao Telecommunication Co Ltd,Lao Telecommunication Co Ltd,"AS9873 Lao Telecom Communication, LTC"
205.***.***.***,Marina,California,United States,93***,36.7,-121.8,America/Los_Angeles,California State University,Moss Landing Marine Laboratory,"AS2152 California State University, Office of the Chancellor"
103.***.***.***,Thiruvananthapuram,Kerala,India,69****,8.6,76.9,Asia/Kolkata,Indian Institute of Information Technology and Management - Kerala,Indian Institute of Information Technology and Management - Kerala,"AS140192 IIITM-Kerala, IIITM-K Building, Techno park Campus,Thiruvananthapuram,Kerala-695581"
101.***.***.***,Beijing,Beijing,China,10****,39.9,116.4,Asia/Shanghai,China TieTong Telecommunications Corporation,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
96.***.***.***,Denver,Colorado,United States,80***,39.8,-105.0,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
192.***.***.***,Sunnyvale,California,United States,94***,37.4,-122.0,America/Los_Angeles,HCL AMERICA INC,HCL AMERICA INC,AS36224 HCL AMERICA INC
89.***.***.***,Ostrava,Moravskoslezsky kraj,Czechia,70****,49.8,18.2,Europe/Prague,Karneval Media,"UPC Ceska republika, a.s.",AS16019 Vodafone Czech Republic a.s.
18.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
242.***.***.***,,,,,,,,,,
79.***.***.***,Venice,Veneto,Italy,30***,45.4,12.3,Europe/Rome,INTERBUSINESS,NAS DHCP Pool VENEZIA,AS3269 Telecom Italia S.p.A.
91.***.***.***,Nea Smyrni,Attica,Greece,,37.9,23.7,Europe/Athens,Vodafone-panafon Hellenic Telecommunications Company SA,Assignments for Always-On Services,AS3329 VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
41.***.***.***,Kigali,Kigali,Rwanda,,-2.0,30.1,Africa/Kigali,MTN Rwandacell,Pppoe Staticip,AS36890 MTN Rwandacell
89.***.***.***,Bucharest,București,Romania,23***,44.4,26.2,Europe/Bucharest,Euroweb Romania,SC FSP Global SRL,AS6663 Euroweb Romania S.R.L.
34.***.***.***,Kansas City,Missouri,United States,,39.1,-94.6,America/Chicago,Google LLC,Google Cloud,AS396982 Google LLC
175.***.***.***,Gangnam-gu,Seoul,South Korea,60***,37.5,127.0,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
93.***.***.***,Angers,Pays de la Loire,France,49***,47.5,-0.5,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,Ncnumericable,AS15557 Societe Francaise Du Radiotelephone - SFR SA
84.***.***.***,Angoulême,Nouvelle-Aquitaine,France,16***,45.6,0.2,Europe/Paris,Celeste SAS,Oceanettechnology,AS20926 CELESTE SAS
130.***.***.***,Gretna,Virginia,United States,24***,37.0,-79.3,America/New_York,Wilkes Communications,WILKE,"AS22191 Wilkes Communications, Inc."
210.***.***.***,Seo-gu,Incheon,South Korea,22*,37.5,126.7,Asia/Seoul,Korea Telecom,KORNET,AS4766 Korea Telecom
135.***.***.***,New Providence,New Jersey,United States,79**,40.7,-74.4,America/New_York,Nokia of America Corporation,Nokia of America Corporation,AS7345 Nokia of America Corporation
77.***.***.***,Breukelen,Utrecht,The Netherlands,36**,52.2,5.0,Europe/Amsterdam,Concepts ICT B.V.,Concepts ICT Holding B.V.,AS1136 KPN B.V.
26.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
37.***.***.***,Volendam,North Holland,The Netherlands,11**,52.5,5.1,Europe/Amsterdam,KPN B.V.,KPN B.V,AS1136 KPN B.V.
215.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
8.***.***.***,Monroe,Louisiana,United States,71***,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
126.***.***.***,Minato-ku,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
223.***.***.***,Seo-gu,Incheon,South Korea,22*,37.5,126.7,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
156.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Limited,Microsoft Limited,
47.***.***.***,Singapore,North West,Singapore,85****,1.4,103.8,Asia/Singapore,"Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd."
172.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Limited,AS8075 Microsoft Corporation
220.***.***.***,Kaohsiung City,Kaohsiung,Taiwan,,22.6,120.3,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
231.***.***.***,,,,,,,,,,
162.***.***.***,Miami,Florida,United States,33***,25.8,-80.2,America/New_York,colo4jax,AYK Solutions LLC,
61.***.***.***,Zhengzhou,Henan,China,45****,34.7,113.6,Asia/Shanghai,CNC Group CHINA169 Henan Province Network,,AS4837 CHINA UNICOM China169 Backbone
231.***.***.***,,,,,,,,,,
178.***.***.***,Tbilisi,Tbilisi,Georgia,,41.7,44.8,Asia/Tbilisi,"JSC ""Silknet""",Silknet - 6,"AS35805 JSC ""Silknet"""
172.***.***.***,Prince George,British Columbia,Canada,V2*,53.9,-122.7,America/Vancouver,ABC Allen Business Communications Ltd,ABC Allen Business Communications Ltd,AS62969 ABC Allen Business Communications Ltd
170.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Expereo International BV,Pfizer Inc,AS15695 Expereo International BV
160.***.***.***,Berlin,Land Berlin,Germany,14***,52.5,13.3,Europe/Berlin,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,Freie Universitaet Berlin,AS680 Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
128.***.***.***,Moscow,Moscow,Russia,10****,55.7,37.6,Europe/Moscow,CORBINA-BROADBAND,,"AS8402 PJSC ""Vimpelcom"""
129.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
11.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
74.***.***.***,McLean,Virginia,United States,22***,38.9,-77.2,America/New_York,GTT Communications Inc.,GTT,AS3257 GTT Communications Inc.
38.***.***.***,Washington,District of Columbia,United States,56***,38.9,-77.0,America/New_York,Cogent Communications,Cogent Communications - IPENG,AS174 Cogent Communications
57.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,MICROSOFT,Microsoft Limited,AS8075 Microsoft Corporation
135.***.***.***,Indianapolis,Indiana,United States,46***,39.8,-86.2,America/Chicago,AT&T Services,"AT&T Services, Inc.",
35.***.***.***,Ann Arbor,Michigan,United States,48***,42.2,-83.7,America/Detroit,Merit Network Inc.,Merit Network Inc,
