IMSI,ip_diversity,device_hopping,location_variation,net_switching,subnet_diversity,is_anomaly,risk_score
2408111468726,1,1,1,1,1,0,1.0
2408114415728,1,1,1,1,1,0,1.0
2408116837103,1,1,1,1,1,0,1.0
2408120546475,1,1,1,1,1,0,1.0
2408123083402,1,1,1,1,1,0,1.0
2408126042232,1,1,1,1,1,0,1.0
2408130041691,1,1,1,1,1,0,1.0
2408136462251,1,1,1,1,1,0,1.0
2408136750094,1,1,1,1,1,0,1.0
2408140438801,1,1,1,1,1,0,1.0
2408140828246,1,1,1,1,1,0,1.0
2408141257067,1,1,1,1,1,0,1.0
2408142663275,1,1,1,1,1,0,1.0
2408143111508,1,1,1,1,1,0,1.0
2408144294440,1,1,1,1,1,0,1.0
2408148499198,1,1,1,1,1,0,1.0
2408156603098,1,1,1,1,1,0,1.0
2408158086789,1,1,1,1,1,0,1.0
2408158832257,1,1,1,1,1,0,1.0
2408159780078,1,1,1,1,1,0,1.0
2408162266484,1,1,1,1,1,0,1.0
2408162365956,1,1,1,1,1,0,1.0
2408163603891,1,1,1,1,1,0,1.0
2408166089891,1,1,1,1,1,0,1.0
2408170068143,1,1,1,1,1,0,1.0
2408170321192,1,1,1,1,1,0,1.0
2408172035796,1,1,1,1,1,0,1.0
2408179217174,1,1,1,1,1,0,1.0
2408179340652,1,1,1,1,1,0,1.0
2408179842769,1,1,1,1,1,0,1.0
2408182683230,1,1,1,1,1,0,1.0
2408182688615,1,1,1,1,1,0,1.0
2408187692082,1,1,1,1,1,0,1.0
2408189655834,1,1,1,1,1,0,1.0
2408189993284,1,1,1,1,1,0,1.0
2408190041589,1,1,1,1,1,0,1.0
2408192093829,1,1,1,1,1,0,1.0
2408193768418,1,1,1,1,1,0,1.0
2408204339718,1,1,1,1,1,0,1.0
2408207279999,1,1,1,1,1,0,1.0
2408207365118,1,1,1,1,1,0,1.0
2408213745561,1,1,1,1,1,0,1.0
2408219645996,1,1,1,1,1,0,1.0
2408220673231,1,1,1,1,1,0,1.0
2408221819517,1,1,1,1,1,0,1.0
2408222240053,1,1,1,1,1,0,1.0
2408222824084,1,1,1,1,1,0,1.0
2408223358623,1,1,1,1,1,0,1.0
2408233921883,1,1,1,1,1,0,1.0
2408233989511,1,1,1,1,1,0,1.0
2408235984887,1,1,1,1,1,0,1.0
2408241430444,1,1,1,1,1,0,1.0
2408241833567,1,1,1,1,1,0,1.0
2408243821462,1,1,1,1,1,0,1.0
2408245503163,1,1,1,1,1,0,1.0
2408246854927,1,1,1,1,1,0,1.0
2408253267699,1,1,1,1,1,0,1.0
2408254132146,1,1,1,1,1,0,1.0
2408256019991,1,1,1,1,1,0,1.0
2408256273964,1,1,1,1,1,0,1.0
2408256651639,1,1,1,1,1,0,1.0
2408261990623,1,1,1,1,1,0,1.0
2408263741987,1,1,1,1,1,0,1.0
2408264871300,1,1,1,1,1,0,1.0
2408265933804,1,1,1,1,1,0,1.0
2408267126937,1,1,1,1,1,0,1.0
2408268627036,1,1,1,1,1,0,1.0
2408268999626,1,1,1,1,1,0,1.0
2408271012329,1,1,1,1,1,0,1.0
2408273428904,1,1,1,1,1,0,1.0
2408276153966,1,1,1,1,1,0,1.0
2408276423369,1,1,1,1,1,0,1.0
2408277069922,1,1,1,1,1,0,1.0
2408277881609,1,1,1,1,1,0,1.0
2408284106727,1,1,1,1,1,0,1.0
2408287204767,1,1,1,1,1,0,1.0
2408287533552,1,1,1,1,1,0,1.0
2408287808970,1,1,1,1,1,0,1.0
2408291969880,1,1,1,1,1,0,1.0
2408292409886,1,1,1,1,1,0,1.0
2408296824485,1,1,1,1,1,0,1.0
2408296945419,1,1,1,1,1,0,1.0
2408302426468,1,1,1,1,1,0,1.0
2408309531225,1,1,1,1,1,0,1.0
2408310185088,1,1,1,1,1,0,1.0
2408315893571,1,1,1,1,1,0,1.0
2408318491966,1,1,1,1,1,0,1.0
2408321122121,1,1,1,1,1,0,1.0
2408322900059,1,1,1,1,1,0,1.0
2408327238656,1,1,1,1,1,0,1.0
2408328123123,1,1,1,1,1,0,1.0
2408331793647,1,1,1,1,1,0,1.0
2408333721885,1,1,1,1,1,0,1.0
2408334414679,1,1,1,1,1,0,1.0
2408339205677,1,1,1,1,1,0,1.0
2408341034141,1,1,1,1,1,0,1.0
2408343695310,1,1,1,1,1,0,1.0
2408348124266,1,1,1,1,1,0,1.0
2408356521568,1,1,1,1,1,0,1.0
2408359094904,1,1,1,1,1,0,1.0
2408359627838,1,1,1,1,1,0,1.0
2408361941028,1,1,1,1,1,0,1.0
2408365203758,1,1,1,1,1,0,1.0
2408370890537,1,1,1,1,1,0,1.0
2408375582632,1,1,1,1,1,0,1.0
2408377441975,1,1,1,1,1,0,1.0
2408379087980,1,1,1,1,1,0,1.0
2408387272581,1,1,1,1,1,0,1.0
2408389011752,1,1,1,1,1,0,1.0
2408389633761,1,1,1,1,1,0,1.0
2408390537013,1,1,1,1,1,0,1.0
2408391115320,1,1,1,1,1,0,1.0
2408391226000,1,1,1,1,1,0,1.0
2408391756735,1,1,1,1,1,0,1.0
2408392114367,1,1,1,1,1,0,1.0
2408393185665,1,1,1,1,1,0,1.0
2408395429618,1,1,1,1,1,0,1.0
2408397505308,1,1,1,1,1,0,1.0
2408398590742,1,1,1,1,1,0,1.0
2408400838507,1,1,1,1,1,0,1.0
2408415166175,1,1,1,1,1,0,1.0
2408415277655,1,1,1,1,1,0,1.0
2408415311892,1,1,1,1,1,0,1.0
2408415912426,1,1,1,1,1,0,1.0
2408418286549,1,1,1,1,1,0,1.0
2408418767760,1,1,1,1,1,0,1.0
2408419662291,1,1,1,1,1,0,1.0
2408425111903,1,1,1,1,1,0,1.0
2408425754237,1,1,1,1,1,0,1.0
2408427494645,1,1,1,1,1,0,1.0
2408427978819,1,1,1,1,1,0,1.0
2408429850770,1,1,1,1,1,0,1.0
2408432307487,1,1,1,1,1,0,1.0
2408436602093,1,1,1,1,1,0,1.0
2408439134973,1,1,1,1,1,0,1.0
2408439682298,1,1,1,1,1,0,1.0
2408439711820,1,1,1,1,1,0,1.0
2408441333580,1,1,1,1,1,0,1.0
2408441986652,1,1,1,1,1,0,1.0
2408443053447,1,1,1,1,1,0,1.0
2408443706618,1,1,1,1,1,0,1.0
2408443728284,1,1,1,1,1,0,1.0
2408444405137,1,1,1,1,1,0,1.0
2408447041450,1,1,1,1,1,0,1.0
2408448794931,1,1,1,1,1,0,1.0
2408448998358,1,1,1,1,1,0,1.0
2408453577778,1,1,1,1,1,0,1.0
2408455225549,1,1,1,1,1,0,1.0
2408457202665,1,1,1,1,1,0,1.0
2408464844273,1,1,1,1,1,0,1.0
2408468509574,1,1,1,1,1,0,1.0
2408469873297,1,1,1,1,1,0,1.0
2408475487009,1,1,1,1,1,0,1.0
2408476691953,1,1,1,1,1,0,1.0
2408479135113,1,1,1,1,1,0,1.0
2408479270599,1,1,1,1,1,0,1.0
2408480220509,1,1,1,1,1,0,1.0
2408482775947,1,1,1,1,1,0,1.0
2408482960462,1,1,1,1,1,0,1.0
2408486899936,1,1,1,1,1,0,1.0
2408487989631,1,1,1,1,1,0,1.0
2408489116617,1,1,1,1,1,0,1.0
2408490895710,1,1,1,1,1,0,1.0
2408493835093,1,1,1,1,1,0,1.0
2408495170420,1,1,1,1,1,0,1.0
2408496033429,1,1,1,1,1,0,1.0
2408500603079,1,1,1,1,1,0,1.0
2408501347429,1,1,1,1,1,0,1.0
2408501627629,1,1,1,1,1,0,1.0
2408505064138,1,1,1,1,1,0,1.0
2408506762515,1,1,1,1,1,0,1.0
2408507196129,1,1,1,1,1,0,1.0
2408510679497,1,1,1,1,1,0,1.0
2408515538846,1,1,1,1,1,0,1.0
2408516619076,1,1,1,1,1,0,1.0
2408516626357,1,1,1,1,1,0,1.0
2408516886204,1,1,1,1,1,0,1.0
2408521200416,1,1,1,1,1,0,1.0
2408523529800,1,1,1,1,1,0,1.0
2408523986800,1,1,1,1,1,0,1.0
2408524744203,1,1,1,1,1,0,1.0
2408524796554,1,1,1,1,1,0,1.0
2408529735615,1,1,1,1,1,0,1.0
2408531234435,1,1,1,1,1,0,1.0
2408531419887,1,1,1,1,1,0,1.0
2408533736230,1,1,1,1,1,0,1.0
2408536106707,1,1,1,1,1,0,1.0
2408536268904,1,1,1,1,1,0,1.0
2408545705682,1,1,1,1,1,0,1.0
2408546052173,1,1,1,1,1,0,1.0
2408547872681,1,1,1,1,1,0,1.0
2408548753119,1,1,1,1,1,0,1.0
2408550023097,1,1,1,1,1,0,1.0
2408550113753,1,1,1,1,1,0,1.0
2408550486804,1,1,1,1,1,0,1.0
2408550694394,1,1,1,1,1,0,1.0
2408551570343,1,1,1,1,1,0,1.0
2408554057448,1,1,1,1,1,0,1.0
2408557498218,1,1,1,1,1,0,1.0
2408559256297,1,1,1,1,1,0,1.0
2408559508374,1,1,1,1,1,0,1.0
2408563520076,1,1,1,1,1,0,1.0
2408563711429,1,1,1,1,1,0,1.0
2408566430165,1,1,1,1,1,0,1.0
2408568350518,1,1,1,1,1,0,1.0
2408569328743,1,1,1,1,1,0,1.0
2408569557988,1,1,1,1,1,0,1.0
2408573023948,1,1,1,1,1,0,1.0
2408573278814,1,1,1,1,1,0,1.0
2408573908352,1,1,1,1,1,0,1.0
2408574397384,1,1,1,1,1,0,1.0
2408575394634,1,1,1,1,1,0,1.0
2408576084958,1,1,1,1,1,0,1.0
2408576264816,1,1,1,1,1,0,1.0
2408577260333,1,1,1,1,1,0,1.0
2408579401541,1,1,1,1,1,0,1.0
2408581932426,1,1,1,1,1,0,1.0
2408586539276,1,1,1,1,1,0,1.0
2408586778953,1,1,1,1,1,0,1.0
2408586922543,1,1,1,1,1,0,1.0
2408588382567,1,1,1,1,1,0,1.0
2408592775130,1,1,1,1,1,0,1.0
2408593401536,1,1,1,1,1,0,1.0
2408593806250,1,1,1,1,1,0,1.0
2408594004896,1,1,1,1,1,0,1.0
2408601674492,1,1,1,1,1,0,1.0
2408601767873,1,1,1,1,1,0,1.0
2408602642362,1,1,1,1,1,0,1.0
2408602757454,1,1,1,1,1,0,1.0
2408604278571,1,1,1,1,1,0,1.0
2408606209818,1,1,1,1,1,0,1.0
2408606414425,1,1,1,1,1,0,1.0
2408614984250,1,1,1,1,1,0,1.0
2408615640994,1,1,1,1,1,0,1.0
2408616479049,1,1,1,1,1,0,1.0
2408617541827,1,1,1,1,1,0,1.0
2408619970783,1,1,1,1,1,0,1.0
2408621098636,1,1,1,1,1,0,1.0
2408622290544,1,1,1,1,1,0,1.0
2408624380118,1,1,1,1,1,0,1.0
2408625137727,1,1,1,1,1,0,1.0
2408628902330,1,1,1,1,1,0,1.0
2408628950905,1,1,1,1,1,0,1.0
2408629739889,1,1,1,1,1,0,1.0
2408632494878,1,1,1,1,1,0,1.0
2408633414111,1,1,1,1,1,0,1.0
2408636680295,1,1,1,1,1,0,1.0
2408644829612,1,1,1,1,1,0,1.0
2408644976024,1,1,1,1,1,0,1.0
2408647401925,1,1,1,1,1,0,1.0
2408647669557,1,1,1,1,1,0,1.0
2408649354499,1,1,1,1,1,0,1.0
2408652077486,1,1,1,1,1,0,1.0
2408652320420,1,1,1,1,1,0,1.0
2408652785854,1,1,1,1,1,0,1.0
2408655842252,1,1,1,1,1,0,1.0
2408662692339,1,1,1,1,1,0,1.0
2408666188924,1,1,1,1,1,0,1.0
2408667646914,1,1,1,1,1,0,1.0
2408673040009,1,1,1,1,1,0,1.0
2408675675351,1,1,1,1,1,0,1.0
2408676744822,1,1,1,1,1,0,1.0
2408681025312,1,1,1,1,1,0,1.0
2408685014294,1,1,1,1,1,0,1.0
2408685074510,1,1,1,1,1,0,1.0
2408685210073,1,1,1,1,1,0,1.0
2408685487099,1,1,1,1,1,0,1.0
2408695073214,1,1,1,1,1,0,1.0
2408696110840,1,1,1,1,1,0,1.0
2408698585749,1,1,1,1,1,0,1.0
2408699800881,1,1,1,1,1,0,1.0
2408708269718,1,1,1,1,1,0,1.0
2408708806357,1,1,1,1,1,0,1.0
2408710122691,1,1,1,1,1,0,1.0
2408716289747,1,1,1,1,1,0,1.0
2408719942505,1,1,1,1,1,0,1.0
2408720204871,1,1,1,1,1,0,1.0
2408724089921,1,1,1,1,1,0,1.0
2408725371720,1,1,1,1,1,0,1.0
2408729370625,1,1,1,1,1,0,1.0
2408733417205,1,1,1,1,1,0,1.0
2408733580582,1,1,1,1,1,0,1.0
2408734505219,1,1,1,1,1,0,1.0
2408735414556,1,1,1,1,1,0,1.0
2408736894561,1,1,1,1,1,0,1.0
2408741132579,1,1,1,1,1,0,1.0
2408745126193,1,1,1,1,1,0,1.0
2408745351878,1,1,1,1,1,0,1.0
2408745456031,1,1,1,1,1,0,1.0
2408751097921,1,1,1,1,1,0,1.0
2408754289005,1,1,1,1,1,0,1.0
2408756999085,1,1,1,1,1,0,1.0
2408762295794,1,1,1,1,1,0,1.0
2408763954002,1,1,1,1,1,0,1.0
2408767044471,1,1,1,1,1,0,1.0
2408767350781,1,1,1,1,1,0,1.0
2408769413008,1,1,1,1,1,0,1.0
2408770152424,1,1,1,1,1,0,1.0
2408772175354,1,1,1,1,1,0,1.0
2408778347106,1,1,1,1,1,0,1.0
2408779347244,1,1,1,1,1,0,1.0
2408780572151,1,1,1,1,1,0,1.0
2408780712652,1,1,1,1,1,0,1.0
2408781514178,1,1,1,1,1,0,1.0
2408783326210,1,1,1,1,1,0,1.0
2408787119674,1,1,1,1,1,0,1.0
2408788899949,1,1,1,1,1,0,1.0
2408789303814,1,1,1,1,1,0,1.0
2408789715359,1,1,1,1,1,0,1.0
2408799160911,1,1,1,1,1,0,1.0
2408801336138,1,1,1,1,1,0,1.0
2408807018215,1,1,1,1,1,0,1.0
2408809895066,1,1,1,1,1,0,1.0
2408810732761,1,1,1,1,1,0,1.0
2408812520566,1,1,1,1,1,0,1.0
2408815136992,1,1,1,1,1,0,1.0
2408817860215,1,1,1,1,1,0,1.0
2408818984841,1,1,1,1,1,0,1.0
2408821870894,1,1,1,1,1,0,1.0
2408824199626,1,1,1,1,1,0,1.0
2408824769029,1,1,1,1,1,0,1.0
2408824996966,1,1,1,1,1,0,1.0
2408825267913,1,1,1,1,1,0,1.0
2408826523430,1,1,1,1,1,0,1.0
2408827634394,1,1,1,1,1,0,1.0
2408832099124,1,1,1,1,1,0,1.0
2408836076581,1,1,1,1,1,0,1.0
2408838736932,1,1,1,1,1,0,1.0
2408839774573,1,1,1,1,1,0,1.0
2408840709465,1,1,1,1,1,0,1.0
2408843995091,1,1,1,1,1,0,1.0
2408845775029,1,1,1,1,1,0,1.0
2408845831604,1,1,1,1,1,0,1.0
2408848792069,1,1,1,1,1,0,1.0
2408849939288,1,1,1,1,1,0,1.0
2408852178955,1,1,1,1,1,0,1.0
2408855829849,1,1,1,1,1,0,1.0
2408857448906,1,1,1,1,1,0,1.0
2408860849079,1,1,1,1,1,0,1.0
2408864538684,1,1,1,1,1,0,1.0
2408867518571,1,1,1,1,1,0,1.0
2408870715238,1,1,1,1,1,0,1.0
2408876100594,1,1,1,1,1,0,1.0
2408881966452,1,1,1,1,1,0,1.0
2408887447321,1,1,1,1,1,0,1.0
2408887641437,1,1,1,1,1,0,1.0
2408888610859,1,1,1,1,1,0,1.0
2408888806706,1,1,1,1,1,0,1.0
2408899755853,1,1,1,1,1,0,1.0
2408905291844,1,1,1,1,1,0,1.0
2408905950942,1,1,1,1,1,0,1.0
2408906650565,1,1,1,1,1,0,1.0
2408914908899,1,1,1,1,1,0,1.0
2408922068299,1,1,1,1,1,0,1.0
2408922983092,1,1,1,1,1,0,1.0
2408923437142,1,1,1,1,1,0,1.0
2408924557464,1,1,1,1,1,0,1.0
2408927047233,1,1,1,1,1,0,1.0
2408929214762,1,1,1,1,1,0,1.0
2408934432801,1,1,1,1,1,0,1.0
2408937629745,1,1,1,1,1,0,1.0
2408937987752,1,1,1,1,1,0,1.0
2408938135246,1,1,1,1,1,0,1.0
2408939116457,1,1,1,1,1,0,1.0
2408940697296,1,1,1,1,1,0,1.0
2408941523598,1,1,1,1,1,0,1.0
2408941726352,1,1,1,1,1,0,1.0
2408945896268,1,1,1,1,1,0,1.0
2408946652752,1,1,1,1,1,0,1.0
2408949617215,1,1,1,1,1,0,1.0
2408953792806,1,1,1,1,1,0,1.0
2408953926442,1,1,1,1,1,0,1.0
2408955296386,1,1,1,1,1,0,1.0
2408955713198,1,1,1,1,1,0,1.0
2408958090151,1,1,1,1,1,0,1.0
2408959303207,1,1,1,1,1,0,1.0
2408962249476,1,1,1,1,1,0,1.0
2408963277540,1,1,1,1,1,0,1.0
2408963899968,1,1,1,1,1,0,1.0
2408964164508,1,1,1,1,1,0,1.0
2408965498184,1,1,1,1,1,0,1.0
2408967635367,1,1,1,1,1,0,1.0
2408970464001,1,1,1,1,1,0,1.0
2408973518962,1,1,1,1,1,0,1.0
2408974537147,1,1,1,1,1,0,1.0
2408974748599,1,1,1,1,1,0,1.0
2408981072322,1,1,1,1,1,0,1.0
2408981265742,1,1,1,1,1,0,1.0
2408981968706,1,1,1,1,1,0,1.0
2408983065031,1,1,1,1,1,0,1.0
2408983639159,1,1,1,1,1,0,1.0
2408988093207,1,1,1,1,1,0,1.0
2408989408167,1,1,1,1,1,0,1.0
2408990027729,1,1,1,1,1,0,1.0
2408993005195,1,1,1,1,1,0,1.0
2408993087130,1,1,1,1,1,0,1.0
2408994417154,1,1,1,1,1,0,1.0
2408998511860,1,1,1,1,1,0,1.0
2409001581236,1,1,1,1,1,0,1.0
2409001851327,1,1,1,1,1,0,1.0
2409003916102,1,1,1,1,1,0,1.0
2409005779500,1,1,1,1,1,0,1.0
2409007824466,1,1,1,1,1,0,1.0
2409011250231,1,1,1,1,1,0,1.0
2409012484479,1,1,1,1,1,0,1.0
2409012818489,1,1,1,1,1,0,1.0
2409014599670,1,1,1,1,1,0,1.0
2409014954277,1,1,1,1,1,0,1.0
2409016442370,1,1,1,1,1,0,1.0
2409017187297,1,1,1,1,1,0,1.0
2409019333593,1,1,1,1,1,0,1.0
2409021573208,1,1,1,1,1,0,1.0
2409021994711,1,1,1,1,1,0,1.0
2409023077146,1,1,1,1,1,0,1.0
2409029484943,1,1,1,1,1,0,1.0
2409029640821,1,1,1,1,1,0,1.0
2409030341365,1,1,1,1,1,0,1.0
2409030458809,1,1,1,1,1,0,1.0
2409033119079,1,1,1,1,1,0,1.0
2409034830824,1,1,1,1,1,0,1.0
2409037295458,1,1,1,1,1,0,1.0
2409042652742,1,1,1,1,1,0,1.0
2409046600559,1,1,1,1,1,0,1.0
2409047607862,1,1,1,1,1,0,1.0
2409047742585,1,1,1,1,1,0,1.0
2409049663193,1,1,1,1,1,0,1.0
2409050926000,1,1,1,1,1,0,1.0
2409052918768,1,1,1,1,1,0,1.0
2409053067308,1,1,1,1,1,0,1.0
2409057923218,1,1,1,1,1,0,1.0
2409059183765,1,1,1,1,1,0,1.0
2409059256870,1,1,1,1,1,0,1.0
2409062509466,1,1,1,1,1,0,1.0
2409064739580,1,1,1,1,1,0,1.0
2409070249914,1,1,1,1,1,0,1.0
2409072807934,1,1,1,1,1,0,1.0
2409077269252,1,1,1,1,1,0,1.0
2409078956776,1,1,1,1,1,0,1.0
2409080267822,1,1,1,1,1,0,1.0
2409083350615,1,1,1,1,1,0,1.0
2409084815277,1,1,1,1,1,0,1.0
2409085432716,1,1,1,1,1,0,1.0
2409085643206,1,1,1,1,1,0,1.0
2409091006347,1,1,1,1,1,0,1.0
2409091364176,1,1,1,1,1,0,1.0
2409092671258,1,1,1,1,1,0,1.0
2409096197979,1,1,1,1,1,0,1.0
2409096561014,1,1,1,1,1,0,1.0
2409097989659,1,1,1,1,1,0,1.0
2409103829742,1,1,1,1,1,0,1.0
2409105579991,1,1,1,1,1,0,1.0
2409110349561,1,1,1,1,1,0,1.0
2409117182278,1,1,1,1,1,0,1.0
2409121870629,1,1,1,1,1,0,1.0
2409126719196,1,1,1,1,1,0,1.0
2409128788486,1,1,1,1,1,0,1.0
2409129903719,1,1,1,1,1,0,1.0
2409134103897,1,1,1,1,1,0,1.0
2409135992855,1,1,1,1,1,0,1.0
2409137807722,1,1,1,1,1,0,1.0
2409142693765,1,1,1,1,1,0,1.0
2409143211724,1,1,1,1,1,0,1.0
2409143362999,1,1,1,1,1,0,1.0
2409143907054,1,1,1,1,1,0,1.0
2409148764273,1,1,1,1,1,0,1.0
2409150785931,1,1,1,1,1,0,1.0
2409153007514,1,1,1,1,1,0,1.0
2409156182980,1,1,1,1,1,0,1.0
2409159567832,1,1,1,1,1,0,1.0
2409169280916,1,1,1,1,1,0,1.0
2409170052291,1,1,1,1,1,0,1.0
2409173008657,1,1,1,1,1,0,1.0
2409174101194,1,1,1,1,1,0,1.0
2409180552696,1,1,1,1,1,0,1.0
2409180554700,1,1,1,1,1,0,1.0
2409181498367,1,1,1,1,1,0,1.0
2409183333562,1,1,1,1,1,0,1.0
2409185488064,1,1,1,1,1,0,1.0
2409187240107,1,1,1,1,1,0,1.0
2409188122466,1,1,1,1,1,0,1.0
2409190000242,1,1,1,1,1,0,1.0
2409201482923,1,1,1,1,1,0,1.0
2409202599919,1,1,1,1,1,0,1.0
2409203314656,1,1,1,1,1,0,1.0
2409213501134,1,1,1,1,1,0,1.0
2409215156944,1,1,1,1,1,0,1.0
2409217366566,1,1,1,1,1,0,1.0
2409221007204,1,1,1,1,1,0,1.0
2409222206447,1,1,1,1,1,0,1.0
2409222560629,1,1,1,1,1,0,1.0
2409224006138,1,1,1,1,1,0,1.0
2409225517419,1,1,1,1,1,0,1.0
2409227607598,1,1,1,1,1,0,1.0
2409229346629,1,1,1,1,1,0,1.0
2409229468976,1,1,1,1,1,0,1.0
2409229501496,1,1,1,1,1,0,1.0
2409230028834,1,1,1,1,1,0,1.0
2409230083341,1,1,1,1,1,0,1.0
2409230450189,1,1,1,1,1,0,1.0
2409233451100,1,1,1,1,1,0,1.0
2409234671844,1,1,1,1,1,0,1.0
2409236036808,1,1,1,1,1,0,1.0
2409237245018,1,1,1,1,1,0,1.0
2409244406615,1,1,1,1,1,0,1.0
2409246783146,1,1,1,1,1,0,1.0
2409254221883,1,1,1,1,1,0,1.0
2409254654763,1,1,1,1,1,0,1.0
2409258249148,1,1,1,1,1,0,1.0
2409260878828,1,1,1,1,1,0,1.0
2409263444830,1,1,1,1,1,0,1.0
2409270335211,1,1,1,1,1,0,1.0
2409270653661,1,1,1,1,1,0,1.0
2409270653794,1,1,1,1,1,0,1.0
2409271918993,1,1,1,1,1,0,1.0
2409272094803,1,1,1,1,1,0,1.0
2409273868133,1,1,1,1,1,0,1.0
2409274505695,1,1,1,1,1,0,1.0
2409274601006,1,1,1,1,1,0,1.0
2409274622225,1,1,1,1,1,0,1.0
2409282066653,1,1,1,1,1,0,1.0
2409284552597,1,1,1,1,1,0,1.0
2409285867436,1,1,1,1,1,0,1.0
2409294476337,1,1,1,1,1,0,1.0
2409294965239,1,1,1,1,1,0,1.0
2409297045386,1,1,1,1,1,0,1.0
2409299695280,1,1,1,1,1,0,1.0
2409301481160,1,1,1,1,1,0,1.0
2409309065822,1,1,1,1,1,0,1.0
2409311005912,1,1,1,1,1,0,1.0
2409312163761,1,1,1,1,1,0,1.0
2409326834870,1,1,1,1,1,0,1.0
2409330781117,1,1,1,1,1,0,1.0
2409330833016,1,1,1,1,1,0,1.0
2409333299865,1,1,1,1,1,0,1.0
2409335838439,1,1,1,1,1,0,1.0
2409335851514,1,1,1,1,1,0,1.0
2409338947269,1,1,1,1,1,0,1.0
2409344322283,1,1,1,1,1,0,1.0
2409344907697,1,1,1,1,1,0,1.0
2409344973471,1,1,1,1,1,0,1.0
2409345173922,1,1,1,1,1,0,1.0
2409345962622,1,1,1,1,1,0,1.0
2409346754182,1,1,1,1,1,0,1.0
2409353110158,1,1,1,1,1,0,1.0
2409359374403,1,1,1,1,1,0,1.0
2409360572073,1,1,1,1,1,0,1.0
2409363998651,1,1,1,1,1,0,1.0
2409368642151,1,1,1,1,1,0,1.0
2409370632503,1,1,1,1,1,0,1.0
2409370675644,1,1,1,1,1,0,1.0
2409374686398,1,1,1,1,1,0,1.0
2409375402428,1,1,1,1,1,0,1.0
2409376904268,1,1,1,1,1,0,1.0
2409377590129,1,1,1,1,1,0,1.0
2409377724242,1,1,1,1,1,0,1.0
2409382891835,1,1,1,1,1,0,1.0
2409383477051,1,1,1,1,1,0,1.0
2409384308948,1,1,1,1,1,0,1.0
2409387270759,1,1,1,1,1,0,1.0
2409388684878,1,1,1,1,1,0,1.0
2409389833146,1,1,1,1,1,0,1.0
2409392268949,1,1,1,1,1,0,1.0
2409396061047,1,1,1,1,1,0,1.0
2409397498009,1,1,1,1,1,0,1.0
2409403753531,1,1,1,1,1,0,1.0
2409405684593,1,1,1,1,1,0,1.0
2409405694761,1,1,1,1,1,0,1.0
2409412094477,1,1,1,1,1,0,1.0
2409415529927,1,1,1,1,1,0,1.0
2409419572416,1,1,1,1,1,0,1.0
2409420659995,1,1,1,1,1,0,1.0
2409421044789,1,1,1,1,1,0,1.0
2409423255433,1,1,1,1,1,0,1.0
2409423943837,1,1,1,1,1,0,1.0
2409424894204,1,1,1,1,1,0,1.0
2409426166647,1,1,1,1,1,0,1.0
2409426915489,1,1,1,1,1,0,1.0
2409429210172,1,1,1,1,1,0,1.0
2409433805363,1,1,1,1,1,0,1.0
2409434071627,1,1,1,1,1,0,1.0
2409439742257,1,1,1,1,1,0,1.0
2409440001056,1,1,1,1,1,0,1.0
2409440640909,1,1,1,1,1,0,1.0
2409441642316,1,1,1,1,1,0,1.0
2409445991452,1,1,1,1,1,0,1.0
2409447107923,1,1,1,1,1,0,1.0
2409452362190,1,1,1,1,1,0,1.0
2409459867392,1,1,1,1,1,0,1.0
2409460742990,1,1,1,1,1,0,1.0
2409466629819,1,1,1,1,1,0,1.0
2409467232487,1,1,1,1,1,0,1.0
2409468953742,1,1,1,1,1,0,1.0
2409470396964,1,1,1,1,1,0,1.0
2409471439516,1,1,1,1,1,0,1.0
2409471888069,1,1,1,1,1,0,1.0
2409473879309,1,1,1,1,1,0,1.0
2409475046534,1,1,1,1,1,0,1.0
2409476121893,1,1,1,1,1,0,1.0
2409477752047,1,1,1,1,1,0,1.0
2409480245598,1,1,1,1,1,0,1.0
2409481685319,1,1,1,1,1,0,1.0
2409483147891,1,1,1,1,1,0,1.0
2409484676408,1,1,1,1,1,0,1.0
2409485636667,1,1,1,1,1,0,1.0
2409490763415,1,1,1,1,1,0,1.0
2409493055340,1,1,1,1,1,0,1.0
2409495053623,1,1,1,1,1,0,1.0
2409497254720,1,1,1,1,1,0,1.0
2409500168094,1,1,1,1,1,0,1.0
2409500345220,1,1,1,1,1,0,1.0
2409506667605,1,1,1,1,1,0,1.0
2409506925191,1,1,1,1,1,0,1.0
2409507933773,1,1,1,1,1,0,1.0
2409508149940,1,1,1,1,1,0,1.0
2409513331695,1,1,1,1,1,0,1.0
2409519062944,1,1,1,1,1,0,1.0
2409520769915,1,1,1,1,1,0,1.0
2409521456232,1,1,1,1,1,0,1.0
2409524171687,1,1,1,1,1,0,1.0
2409529635305,1,1,1,1,1,0,1.0
2409530564184,1,1,1,1,1,0,1.0
2409535412012,1,1,1,1,1,0,1.0
2409538280405,1,1,1,1,1,0,1.0
2409538430718,1,1,1,1,1,0,1.0
2409538970640,1,1,1,1,1,0,1.0
2409547671922,1,1,1,1,1,0,1.0
2409549465920,1,1,1,1,1,0,1.0
2409549686177,1,1,1,1,1,0,1.0
2409553945069,1,1,1,1,1,0,1.0
2409559126813,1,1,1,1,1,0,1.0
2409561139353,1,1,1,1,1,0,1.0
2409562137213,1,1,1,1,1,0,1.0
2409564122031,1,1,1,1,1,0,1.0
2409565158223,1,1,1,1,1,0,1.0
