Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Federal District,Brazil,71***,-15.776,-47.78,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Lombardy,Italy,20***,45.519,9.086,Europe/Rome,H3G,Wind TRE S.P.A,
California,United States,94***,37.412,-122.017,America/Los_Angeles,Lockheed Technical Operations Company,,
England,United Kingdom,ST**,52.756,-2.073,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
,,,,,,,,
Lazio,Italy,18*,41.963,12.464,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Beijing,China,,39.979,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Beijing,China,,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Tokyo,Japan,15******,35.684,139.68,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Anhui,China,23****,31.837,117.269,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
,,,,,,,,
Georgia,United States,30***,33.937,-84.079,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,China,,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Massachusetts,United States,17**,42.45,-71.373,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
Beijing,China,,39.904,116.407,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Daejeon,South Korea,35*,36.357,127.385,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
,,,,,,,,
Guangdong,China,,23.118,113.254,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Cairo Governorate,Egypt,,30.018,31.413,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
Illinois,United States,60***,41.854,-87.618,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
Massachusetts,United States,21**,42.355,-71.057,America/New_York,Global Network Services,Global Network Services,
California,United States,90***,34.054,-118.244,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
Sichuan,China,,30.411,103.813,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Virginia,United States,20***,39.011,-77.471,America/New_York,Verizon Online LLC,Verizon Online LLC,
Tokyo,Japan,10******,35.691,139.77,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
Hunan,China,41****,27.625,111.857,Asia/Shanghai,CHINANET-HN,Chinanet HN,
Kowloon,Hong Kong,96***,22.319,114.169,Asia/Hong_Kong,CTHKI,,
Amazonas,Brazil,69***,-3.103,-60.029,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Nairobi County,Kenya,98**,-1.284,36.816,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
Goiás,Brazil,74***,-16.561,-49.206,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Lusaka Province,Zambia,,-15.416,28.296,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
California,United States,95***,38.583,-121.51,America/Los_Angeles,California Department of Technology,California Department of Technology,
Seoul,South Korea,46**,37.561,126.995,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
England,United Kingdom,W1*,51.507,-0.128,Europe/London,DWP,,
Ontario,Canada,M5*,43.671,-79.379,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
Colorado,United States,80***,39.752,-104.984,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
England,United Kingdom,SL*,51.519,-0.63,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
Beijing,China,,39.914,116.363,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Veneto,Italy,30***,45.434,12.13,Europe/Rome,INFOSTRADA,WIND Telecomunicazioni S.p.A,AS1267 WIND TRE S.P.A.
Gifu,Japan,50******,35.423,136.761,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
,,,,,,,,
South Australia,Australia,51**,-35.012,138.725,Australia/Adelaide,OSSINI,Ossini Pty Ltd,
Shizuoka,Japan,42******,34.971,138.376,Asia/Tokyo,NextCom K.K.,NextCom K.K.,
Anhui,China,,30.601,117.925,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Taichung City,Taiwan,,24.144,120.684,Asia/Taipei,TBC,,AS131596 TBC
Shanghai,China,,31.249,121.491,Asia/Shanghai,Shanghai Information Network,"Shanghai Information Network Co., Ltd.",
Illinois,United States,60***,41.878,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Lower Saxony,Germany,26***,53.416,7.733,Europe/Berlin,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH
Guangdong,China,51****,22.543,114.058,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Texas,United States,76***,31.097,-97.37,America/Chicago,Wilsonart International,Wilsonart International,
Western Cape,South Africa,79**,-33.925,18.424,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Banská Bystrica Region,Slovakia,97****,48.742,19.139,Europe/Bratislava,DataCentrum,Financial Directorate of the Slovak Republic,AS30898 DataCentrum
England,United Kingdom,S7***,53.354,-1.487,Europe/London,Portfast Ltd,Portfast Ltd,AS8916 Portfast Ltd
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Brussels Capital,Belgium,10**,50.85,4.352,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC
Seoul,South Korea,46**,37.564,126.998,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
Île-de-France,France,75***,48.857,2.352,Europe/Paris,BOUYGUES Telecom,,AS5410 Bouygues Telecom SA
Geneva,Switzerland,12**,46.224,6.107,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Busan,South Korea,48***,35.102,129.039,Asia/Seoul,BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE,Petinet,AS9706 BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
North Holland,The Netherlands,10**,52.372,4.888,Europe/Amsterdam,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC
Kansas,United States,67***,37.09,-95.713,America/Chicago,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN
Georgia,United States,30***,33.964,-84.219,America/New_York,Hewlett-Packard Company,Electromagnetic Sciences,
New York,United States,10***,40.712,-74.007,America/New_York,Cogent Communications,,AS174 Cogent Communications
Pays de la Loire,France,44***,47.199,-1.424,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,
Washington,United States,98***,47.233,-119.852,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus2),AS8075 Microsoft Corporation
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,
,,,,,,,,
Manipur,India,79****,24.81,93.939,Asia/Kolkata,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Saitama,Japan,33******,35.869,139.658,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
Bahia,Brazil,40***,-12.867,-38.481,America/Bahia,TIM S/A,TIM S/A,AS26615 TIM S/A
North Rhine-Westphalia,Germany,51***,50.97,7.005,Europe/Berlin,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH
North Carolina,United States,28***,35.399,-80.558,America/New_York,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC
Wisconsin,United States,53***,42.682,-89.128,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications
Goiás,Brazil,74***,-16.843,-49.247,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Mazovia,Poland,02****,52.209,20.946,Europe/Warsaw,PTK CENTERTEL CDMA data services,PTK-Centertel,AS5617 Orange Polska Spolka Akcyjna
Georgia,United States,30***,33.779,-84.39,America/New_York,NCR Corporation,NCR Corporation,AS14962 NCR Corporation
Illinois,United States,62***,38.981,-88.173,America/Chicago,Eagle Wireless LLC,Eagle Wireless LLC,AS400435 Eagle Wireless LLC
,,,,,,,,
,,,,,,,,
Greater Accra Region,Ghana,,5.556,-0.2,Africa/Accra,Scancom Ltd.,Scancom Limited,AS30986 Scancom Limited
Rajasthan,India,30****,26.952,75.71,Asia/Kolkata,Bharti Airtel,Bharti Airtel Limited,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Beijing,China,,39.908,116.442,Asia/Shanghai,"IDC, China Telecommunications Corporation","Beijing Zhonglianlixin Technology Co., Ltd.","AS23724 IDC, China Telecommunications Corporation"
Sao Paulo,Brazil,13**,-23.548,-46.636,America/Sao_Paulo,Oracle Corporation,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation
Hsinchu County,Taiwan,,24.835,121.006,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Illinois,United States,60***,41.878,-87.63,America/Chicago,Sprint,Sprint,AS1239 Sprint
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
North Carolina,United States,27***,36.081,-79.965,America/New_York,Mack Trucks Inc,Mack Trucks Inc,
Kwai Tsing,Hong Kong,,22.356,114.124,Asia/Hong_Kong,"POWER LINE (HK) CO., LIMITED","Power Line (HK) Co., Limited",AS132839 POWER LINE DATACENTER
New York,United States,10***,40.713,-74.006,America/New_York,Verizon Communications,"ANS Communications, Inc",AS701 Verizon Business
England,United Kingdom,AL******,51.77,-0.251,Europe/London,EE Limited,MBB Pools,AS12576 EE Limited
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
California,United States,94***,37.385,-122.006,America/Los_Angeles,Trimble,"Trimble, Inc.",
Prague,Czechia,11****,50.088,14.412,Europe/Prague,T-Mobile Czech Republic a.s.,T Mobile Czech xDSL,AS13036 T-Mobile Czech Republic a.s.
,,,,,,,,
Fujian,China,36****,24.48,118.089,Asia/Shanghai,Chinanet,Chinanet FJ,AS4134 CHINANET-BACKBONE
Bangkok,Thailand,10***,13.706,100.46,Asia/Bangkok,NTT (Thailand) Limited 6th Floor,NTT (Thailand) Limited,AS38566 NTTCTNET
Saskatchewan,Canada,S9*,52.786,-108.288,America/Regina,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications
,,,,,,,,
Kowloon City,Hong Kong,96***,22.294,114.16,Asia/Hong_Kong,Pccw IMS,PCCW Limited,AS4760 HKT Limited
New South Wales,Australia,20**,-33.872,151.201,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
Arizona,United States,85***,33.431,-111.926,America/Phoenix,Cox Communications Inc.,Cox Communications Inc,AS22773 Cox Communications Inc.
Jiangsu,China,,31.386,120.95,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56046 China Mobile communications corporation
Beijing,China,10****,39.904,116.407,Asia/Shanghai,CMNET,"China Mobile Communications Group Co., Ltd.",
Brittany,France,29***,48.035,-3.695,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Auvergne-Rhône-Alpes,France,69***,45.761,5.011,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
,,,,,,,,
Attica,Greece,,38.082,23.698,Europe/Athens,OTE,OTEnet S.A.,AS6799 Ote SA (Hellenic Telecommunications Organisation)
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,China,,31.222,121.458,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Beijing,China,10****,39.904,116.407,Asia/Shanghai,Chinanet,Chinanet HN,AS4134 CHINANET-BACKBONE
,,,,,,,,
Bayamón,Puerto Rico,95*,18.369,-66.166,America/Puerto_Rico,T-Mobile USA,Sprint Bayamon POP,
Jiangsu,China,21****,32.061,118.763,Asia/Shanghai,China Telecom,Chinanet JS,AS140292 CHINATELECOM Jiangsu province Suzhou 5G network
,,,,,,,,
New York,United States,10***,40.713,-74.006,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Casablanca-Settat,Morocco,,33.579,-7.613,Africa/Casablanca,RABAT 3G MarocTelecom,,AS6713 Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM
Bavaria,Germany,90***,49.41,11.141,Europe/Berlin,VF-Network,Arcor AG,AS3209 Vodafone GmbH
Georgia,United States,30***,33.909,-84.431,America/New_York,Securities Industry Automation Corporation,Securities Industry Automation Corporation,
,,,,,,,,
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Selangor,Malaysia,63***,2.93,101.663,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Ohio,United States,44***,41.438,-81.5,America/New_York,Cellco Partnership DBA Verizon Wireless,Alltel MIP Customers - Warrensville Heights,
Incheon,South Korea,21*,37.394,126.708,Asia/Seoul,DACOM-PUBNETPLUS,Pubnetplus,AS17858 LG POWERCOMM
Shandong,China,,35.894,117.925,Asia/Shanghai,Chinanet,Chinanet SD,AS4134 CHINANET-BACKBONE
District of Columbia,United States,20***,38.907,-77.053,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
Shaanxi,China,,35.394,109.188,Asia/Shanghai,CHINANET SHAANXI province Cloud Base network,Chinanet SN,AS134768 CHINANET SHAANXI province Cloud Base network
,,,,,,,,
Ankara,Türkiye,60**,39.979,32.826,Europe/Istanbul,TurkTelecom,Turk Telekomunikasyon A.S,AS47331 TTNet A.S.
New York,United States,10***,40.713,-74.006,America/New_York,"AT&T Services, Inc.","AT&T Global Network Services, LLC","AS7018 AT&T Services, Inc."
Seoul,South Korea,43**,37.546,126.952,Asia/Seoul,SKTelink,SKTL Network Division,AS10171 SKTelink
Shandong,China,,36.707,119.162,Asia/Shanghai,CNC Group CHINA169 Shandong Province Network,,AS4837 CHINA UNICOM China169 Backbone
Gyeonggi-do,South Korea,13***,37.359,127.115,Asia/Seoul,Korea Telecom,Korea Telecom,AS4766 Korea Telecom
Texas,United States,,29.425,-98.494,America/Chicago,Microsoft Corporation,Microsoft Corporation,AS8075 Microsoft Corporation
Beijing,China,,39.904,116.407,Asia/Shanghai,CHINA UNICOM China169 Backbone,Unicom,AS4837 CHINA UNICOM China169 Backbone
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS367 DoD Network Information Center
,,,,,,,,
Michigan,United States,48***,42.643,-83.165,America/Detroit,Henry Ford Health System,Henry Ford Health System,
California,United States,95***,37.338,-121.886,America/Los_Angeles,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.","Beijing Jingdong 360 Degree E-commerce Co., Ltd.","AS131486 Beijing Jingdong 360 Degree E-commerce Co., Ltd."
District of Columbia,United States,20***,38.907,-77.053,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
England,United Kingdom,EC**,51.511,-0.106,Europe/London,IBG-Hosting,Progressive Digital Media Group PLC,AS25180 Exponential-E Ltd.
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Tribune Publishing Company,"Tribune Publishing Company, LLC",
New Jersey,United States,79**,40.695,-74.578,America/New_York,Avaya Inc.,Avaya Inc.,AS18676 Avaya Inc.
