Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Beijing,China,,39.9,116.33,Asia/Shanghai,China TieTong Telecommunications Corporation,North Star Information Hi.tech Ltd. Co,AS9394 China TieTong Telecommunications Corporation
California,United States,94***,37.41,-122.15,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Moscow,Russia,14****,55.76,37.62,Europe/Moscow,VLANT,,
California,United States,95***,37.32,-122.03,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
Mexico City,Mexico,51**,19.39,-99.26,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Moscow Oblast,Russia,14****,56.73,37.53,Europe/Moscow,Okno-TV LLC,Okno-TV Ltd.,AS61396 Okno-TV LLC
Taiwan,Taiwan,,25.04,121.53,Asia/Taipei,Chung Hwa Zi An International Co,"Chung Hwa Zi An International Co., Limited",
Illinois,United States,60***,41.89,-87.63,America/Chicago,Nokia of America Corporation,Nokia of America Corporation,AS10455 Nokia of America Corporation
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
,,,,,,,,
Madrid,Spain,28***,40.42,-3.69,Europe/Madrid,ITL LLC,"SIA ""Singularity Telecom""",AS59729 ITL LLC
Ohio,United States,45***,39.1,-84.51,America/New_York,The Procter and Gamble Company,The Procter and Gamble Company,AS11003 The Procter and Gamble Company
North West,Singapore,85****,1.35,103.82,Asia/Singapore,Asia Pacific Network Information Center,"Asia Pacific Network Information Center, Pty. Ltd",
Xinjiang,China,,42.52,87.54,Asia/Urumqi,China Telecom,Chinanet XJ,AS140553 CHINATELECOM XINJIANG province Shengji 5G network
New York,United States,13***,44.01,-76.07,America/New_York,Charter Communications Inc,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,
Michigan,United States,48***,42.33,-83.04,America/Detroit,General Motors LLC,General Motors LLC,
Sicily,Italy,90***,38.13,13.33,Europe/Rome,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
São Paulo,Brazil,68***,-23.53,-46.64,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,NET Serviços de Comunicação S.A.,AS28573 Claro NXT Telecomunicacoes Ltda
Liaoning,China,,41.81,123.43,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
Alabama,United States,35***,33.48,-86.79,America/Chicago,AT&T Corp.,Charter Comms - BHM,AS6389 AT&T Corp.
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Quebec,Canada,H4*,45.5,-73.57,America/Toronto,Microsoft Corporation,Microsoft Corporation,
KwaZulu-Natal,South Africa,36**,-29.91,30.94,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Vilnius,Lithuania,81**,54.7,25.26,Europe/Vilnius,Telia Lietuva,"Telia Lietuva, AB","AS8764 Telia Lietuva, AB"
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Quebec,Canada,J4*,45.52,-73.5,America/Toronto,Bell Canada,Gouvernement du Quebec (Government of Quebec),AS11489 Bell Canada
Michigan,United States,48***,42.36,-83.07,America/Detroit,Merit Network Inc.,Wayne State University,AS237 Merit Network Inc.
Manitoba,Canada,R5*,49.53,-96.69,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Saskatchewan,Canada,S4*,50.43,-104.53,America/Regina,University of Regina,University of Regina,AS26206 University of Regina
Tokyo,Japan,10******,35.69,139.75,Asia/Tokyo,Anpple Tech Enterprise,,AS133847 Anpple Tech Enterprise
Missouri,United States,64***,39.15,-94.55,America/Chicago,Cerner Corporation,Cerner Corporation,
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Tokyo,Japan,10******,35.66,139.76,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
,,,,,,,,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Tokyo,Japan,10******,35.69,139.77,Asia/Tokyo,"Information Systems Department, Japan Aerospace Exploration Agency",,"AS3488 Information Systems Department, Japan Aerospace Exploration Agency"
Anhui,China,,31.86,117.27,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Sverdlovsk Oblast,Russia,62****,56.84,60.64,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding""",CJSC Ural WES,"AS5563 JSC ""ER-Telecom Holding"""
North Carolina,United States,27***,35.84,-78.61,America/New_York,United States Postal Service.,United States Postal Service,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Arizona,United States,85***,31.56,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Mazovia,Poland,00****,52.22,21.03,Europe/Warsaw,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
Missouri,United States,63***,38.73,-90.28,America/Chicago,Emerson Electric Co.,Emerson Electric Co,
Illinois,United States,60***,41.88,-87.64,America/Chicago,The Boeing Company,The Boeing Company,
England,United Kingdom,SS*,51.55,0.7,Europe/London,Virgin Media Business,Virgin Media Limited,AS5089 Virgin Media Limited
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Microsoft,Microsoft Limited,AS8075 Microsoft Corporation
Arizona,United States,85***,31.56,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
,,,,,,,,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Xerox Corporation,Xerox Corporation,AS26662 XEROX CORPORATION
Beijing,China,,39.9,116.33,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
,,,,,,,,
,,,,,,,,
Illinois,United States,60***,41.88,-87.64,America/Chicago,"Inteliquent, inc.","Inteliquent, inc","AS5006 Inteliquent, inc."
Rio de Janeiro,Brazil,24***,-22.92,-43.08,America/Sao_Paulo,V tal,Telemar Norte Leste S.A.,AS7738 V tal
Texas,United States,76***,32.76,-97.33,America/Chicago,T-Mobile USA,Sprint Fort Worth POP,
,,,,,,,,
Federal District,Brazil,71***,-15.78,-47.78,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Lombardy,Italy,20***,45.52,9.09,Europe/Rome,H3G,Wind TRE S.P.A,
California,United States,94***,37.41,-122.02,America/Los_Angeles,Lockheed Technical Operations Company,,
England,United Kingdom,ST**,52.76,-2.07,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
,,,,,,,,
Lazio,Italy,18*,41.96,12.46,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Beijing,China,,39.98,116.3,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Beijing,China,,39.91,116.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Tokyo,Japan,15******,35.68,139.68,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Anhui,China,23****,31.84,117.27,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
Tokyo,Japan,10******,35.69,139.77,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
,,,,,,,,
Georgia,United States,30***,33.94,-84.08,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,China,,39.91,116.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Massachusetts,United States,17**,42.45,-71.37,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
Beijing,China,,39.9,116.41,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Daejeon,South Korea,35*,36.36,127.38,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
,,,,,,,,
Guangdong,China,,23.12,113.25,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Cairo Governorate,Egypt,,30.02,31.41,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
Illinois,United States,60***,41.85,-87.62,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
Massachusetts,United States,21**,42.36,-71.06,America/New_York,Global Network Services,Global Network Services,
California,United States,90***,34.05,-118.24,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
Sichuan,China,,30.41,103.81,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Virginia,United States,20***,39.01,-77.47,America/New_York,Verizon Online LLC,Verizon Online LLC,
Tokyo,Japan,10******,35.69,139.77,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Colorado,United States,80***,39.92,-105.14,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
Hunan,China,41****,27.63,111.86,Asia/Shanghai,CHINANET-HN,Chinanet HN,
Kowloon,Hong Kong,96***,22.32,114.17,Asia/Hong_Kong,CTHKI,,
Amazonas,Brazil,69***,-3.1,-60.03,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Nairobi County,Kenya,98**,-1.28,36.82,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
Goiás,Brazil,74***,-16.56,-49.21,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Lusaka Province,Zambia,,-15.42,28.3,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
California,United States,95***,38.58,-121.51,America/Los_Angeles,California Department of Technology,California Department of Technology,
Seoul,South Korea,46**,37.56,127.0,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
England,United Kingdom,W1*,51.51,-0.13,Europe/London,DWP,,
Ontario,Canada,M5*,43.67,-79.38,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
Colorado,United States,80***,39.75,-104.98,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
England,United Kingdom,SL*,51.52,-0.63,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
Beijing,China,,39.91,116.36,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Veneto,Italy,30***,45.43,12.13,Europe/Rome,INFOSTRADA,WIND Telecomunicazioni S.p.A,AS1267 WIND TRE S.P.A.
Gifu,Japan,50******,35.42,136.76,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
,,,,,,,,
South Australia,Australia,51**,-35.01,138.72,Australia/Adelaide,OSSINI,Ossini Pty Ltd,
Shizuoka,Japan,42******,34.97,138.38,Asia/Tokyo,NextCom K.K.,NextCom K.K.,
Anhui,China,,30.6,117.92,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Taichung City,Taiwan,,24.14,120.68,Asia/Taipei,TBC,,AS131596 TBC
Shanghai,China,,31.25,121.49,Asia/Shanghai,Shanghai Information Network,"Shanghai Information Network Co., Ltd.",
Illinois,United States,60***,41.88,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Lower Saxony,Germany,26***,53.42,7.73,Europe/Berlin,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH
Guangdong,China,51****,22.54,114.06,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Texas,United States,76***,31.1,-97.37,America/Chicago,Wilsonart International,Wilsonart International,
Western Cape,South Africa,79**,-33.92,18.42,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Banská Bystrica Region,Slovakia,97****,48.74,19.14,Europe/Bratislava,DataCentrum,Financial Directorate of the Slovak Republic,AS30898 DataCentrum
England,United Kingdom,S7***,53.35,-1.49,Europe/London,Portfast Ltd,Portfast Ltd,AS8916 Portfast Ltd
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Brussels Capital,Belgium,10**,50.85,4.35,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
North Holland,The Netherlands,10**,52.37,4.9,Europe/Amsterdam,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC
Seoul,South Korea,46**,37.56,127.0,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
Île-de-France,France,75***,48.86,2.35,Europe/Paris,BOUYGUES Telecom,,AS5410 Bouygues Telecom SA
Geneva,Switzerland,12**,46.22,6.11,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Arizona,United States,85***,31.56,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Busan,South Korea,48***,35.1,129.04,Asia/Seoul,BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE,Petinet,AS9706 BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
North Holland,The Netherlands,10**,52.37,4.89,Europe/Amsterdam,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC
Kansas,United States,67***,37.09,-95.71,America/Chicago,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN
Georgia,United States,30***,33.96,-84.22,America/New_York,Hewlett-Packard Company,Electromagnetic Sciences,
New York,United States,10***,40.71,-74.01,America/New_York,Cogent Communications,,AS174 Cogent Communications
Pays de la Loire,France,44***,47.2,-1.42,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,
Washington,United States,98***,47.23,-119.85,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus2),AS8075 Microsoft Corporation
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,
,,,,,,,,
Manipur,India,79****,24.81,93.94,Asia/Kolkata,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Saitama,Japan,33******,35.87,139.66,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
Bahia,Brazil,40***,-12.87,-38.48,America/Bahia,TIM S/A,TIM S/A,AS26615 TIM S/A
North Rhine-Westphalia,Germany,51***,50.97,7.0,Europe/Berlin,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH
North Carolina,United States,28***,35.4,-80.56,America/New_York,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC
Wisconsin,United States,53***,42.68,-89.13,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications
Goiás,Brazil,74***,-16.84,-49.25,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Mazovia,Poland,02****,52.21,20.95,Europe/Warsaw,PTK CENTERTEL CDMA data services,PTK-Centertel,AS5617 Orange Polska Spolka Akcyjna
Georgia,United States,30***,33.78,-84.39,America/New_York,NCR Corporation,NCR Corporation,AS14962 NCR Corporation
Illinois,United States,62***,38.98,-88.17,America/Chicago,Eagle Wireless LLC,Eagle Wireless LLC,AS400435 Eagle Wireless LLC
,,,,,,,,
,,,,,,,,
Greater Accra Region,Ghana,,5.56,-0.2,Africa/Accra,Scancom Ltd.,Scancom Limited,AS30986 Scancom Limited
Rajasthan,India,30****,26.95,75.71,Asia/Kolkata,Bharti Airtel,Bharti Airtel Limited,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Beijing,China,,39.91,116.44,Asia/Shanghai,"IDC, China Telecommunications Corporation","Beijing Zhonglianlixin Technology Co., Ltd.","AS23724 IDC, China Telecommunications Corporation"
Sao Paulo,Brazil,13**,-23.55,-46.64,America/Sao_Paulo,Oracle Corporation,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation
Hsinchu County,Taiwan,,24.84,121.01,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Illinois,United States,60***,41.88,-87.63,America/Chicago,Sprint,Sprint,AS1239 Sprint
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
North Carolina,United States,27***,36.08,-79.96,America/New_York,Mack Trucks Inc,Mack Trucks Inc,
Kwai Tsing,Hong Kong,,22.36,114.12,Asia/Hong_Kong,"POWER LINE (HK) CO., LIMITED","Power Line (HK) Co., Limited",AS132839 POWER LINE DATACENTER
