index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
22678,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22679,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22680,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22681,"[40, 80[",*,single,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22682,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22683,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22684,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22685,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22686,"[0, 40[",*,single,*,unknown,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22687,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22688,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22689,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22690,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22691,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22692,"[0, 40[",*,divorced,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22693,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22694,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22695,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22696,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22697,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22698,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22699,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22700,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22701,"[0, 40[",*,married,*,no,unknown,unknown,telephone,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22702,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22703,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22704,"[40, 80[",*,married,*,unknown,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22705,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22706,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22707,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22708,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22709,"[0, 40[",*,divorced,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22710,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22711,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22712,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22713,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22714,"[0, 40[",*,married,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22715,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22716,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22717,"[0, 40[",*,divorced,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22718,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22719,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22720,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22721,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22722,"[40, 80[",*,married,*,unknown,unknown,unknown,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22723,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22724,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22725,"[0, 40[",*,married,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22726,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22727,"[40, 80[",*,married,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22728,"[0, 40[",*,divorced,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22729,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22730,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22731,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22732,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22733,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22734,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22735,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22736,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22737,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22738,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22739,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22740,"[40, 80[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22741,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22742,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22743,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22744,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22745,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22746,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22747,"[40, 80[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22748,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22749,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22750,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22751,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22752,"[0, 40[",*,married,*,no,yes,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22753,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22754,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22755,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22756,"[0, 40[",*,single,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22757,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22758,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22759,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22760,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22761,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22762,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22763,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22764,"[0, 40[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22765,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22766,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22767,"[0, 40[",*,married,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22768,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22769,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22770,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22771,"[40, 80[",*,divorced,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22772,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22773,"[40, 80[",*,divorced,*,unknown,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22774,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22775,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22776,"[0, 40[",*,single,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22777,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22778,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22779,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22780,"[40, 80[",*,divorced,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22781,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22782,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22783,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22784,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22785,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22786,"[40, 80[",*,married,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22787,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22788,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22789,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22790,"[0, 40[",*,married,*,unknown,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22791,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22792,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22793,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22794,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22795,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22796,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22797,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22798,"[0, 40[",*,divorced,*,no,unknown,unknown,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22799,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22800,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22801,"[40, 80[",*,divorced,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22802,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22803,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22804,"[0, 40[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22805,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22806,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22807,"[0, 40[",*,married,*,no,no,yes,telephone,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22808,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22809,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22810,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22811,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22812,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22813,"[0, 40[",*,single,*,no,yes,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22814,"[40, 80[",*,divorced,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22815,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22816,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22817,"[40, 80[",*,divorced,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22818,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22819,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22820,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22821,"[0, 40[",*,single,*,no,yes,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22822,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22823,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22824,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,yes
22825,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22826,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22827,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22828,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22829,"[0, 40[",*,married,*,no,yes,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22830,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22831,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22832,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22833,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22834,"[40, 80[",*,married,*,unknown,yes,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22835,"[40, 80[",*,married,*,unknown,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
22836,"[40, 80[",*,married,*,unknown,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),>5200,no
