Linkage_Index,Region,Country,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
1405,Maine,United States,43.7973,-70.4161,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
1406,Nevada,United States,36.1699,-115.1398,America/Los_Angeles,Google LLC,Google Cloud (us-west4),AS15169 Google LLC
1407,Washington,United States,47.6222,-122.337,America/Los_Angeles,Amazon Technologies Inc.,Amazon Technologies Inc,
1408,Jiangsu,China,32.0607,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
1409,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1410,Michigan,United States,42.5583,-83.1805,America/Detroit,"Comcast Cable Communications, LLC","Comcast Cable Communications Holdings, Inc","AS33668 Comcast Cable Communications, LLC"
1411,Ohio,United States,41.098,-81.6422,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
1412,Georgia,United States,32.8936,-83.743,America/New_York,Georgia Technology Authority,Georgia Technology Authority,AS2897 Georgia Technology Authority
1413,Virginia,United States,39.0438,-77.4874,America/New_York,Hewlett Packard Enterprise Company,Amazon Technologies Inc. (us-gov-east-1),
1414,Arizona,United States,31.5552,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
1415,California,United States,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
1416,Nouvelle-Aquitaine,France,46.1697,-1.1516,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
1417,Seoul,South Korea,37.6445,127.0037,Asia/Seoul,LG POWERCOMM,Xpeed,AS17858 LG POWERCOMM
1418,Sicily,Italy,37.9787,12.9675,Europe/Rome,Telecom Italia Mobile,Telecom Italia S.p.A.,AS16232 Telecom Italia S.p.A.
1419,California,United States,34.0544,-118.2441,America/Los_Angeles,The Capital Group Companies,"The Capital Group Companies, Inc",
1420,Plaines Wilhems District,Mauritius,-20.2431,57.4962,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
1421,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
1422,Alabama,United States,31.2232,-85.3905,America/Chicago,Sprint,Alanet,AS1239 Sprint
1423,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1424,Kwai Tsing,Hong Kong,22.3484,114.112,Asia/Hong_Kong,HGC Global Communications Limited,HGC Global Communications Limited,AS9304 HGC Global Communications Limited
1425,Georgia,United States,33.7344,-84.0986,America/New_York,Board of Regents of the University System of Georgia,Board of Regents of the University System of Georgia,AS3479 Board of Regents of the University System of Georgia
1426,Lower Silesia,Poland,51.0313,15.4142,Europe/Warsaw,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
1427,Virginia,United States,38.8476,-77.3281,America/New_York,George Mason University,George Mason University,AS11279 George Mason University
1428,Cairo Governorate,Egypt,30.0588,31.2268,Africa/Cairo,TE Data,TE Data,AS8452 TE-AS
1429,North Carolina,United States,35.319,-80.7576,America/New_York,CenturyLink Communications,NASD,"AS3561 CenturyLink Communications, LLC"
1430,California,United States,37.4146,-122.146,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
1431,North Carolina,United States,35.905,-78.8566,America/New_York,IBM,IBM,
1432,Seoul,South Korea,37.5794,126.9754,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
1433,New Jersey,United States,40.6129,-74.416,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
1434,Michigan,United States,42.3223,-83.1763,America/Detroit,Ford Motor Company,Ford Motor Company,
1435,England,United Kingdom,54.8706,-2.946,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
1436,Île-de-France,France,48.8566,2.35222,Europe/Paris,GLAXOSMITHKLINE,Glaxosmithkline,
1437,Florida,United States,27.8154,-82.6815,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
1438,Gyeonggi-do,South Korea,37.3638,127.122,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
1439,North Carolina,United States,35.838,-78.6122,America/New_York,United States Postal Service.,United States Postal Service,
1440,Beijing,China,39.9204,116.358,Asia/Shanghai,China Unicom CHINA169 Network,China United Network Communications Corporation Limited,
1441,California,United States,38.6639,-121.3388,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, IP Services","AS33667 Comcast Cable Communications, LLC"
1442,Akershus,Norway,59.7158,10.8061,Europe/Oslo,Telenor Norge,,AS2119 Telenor Norge AS
1443,Chongqing,China,29.5689,106.5577,Asia/Shanghai,Chinanet,Chinanet CQ,AS4134 CHINANET-BACKBONE
1444,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1445,England,United Kingdom,51.5074,-0.127758,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
1446,Hesse,Germany,50.1109,8.68213,Europe/Berlin,Teamplate Service Deutschland GmbH,Teamplate Service Deutschland GmbH,
1447,Illinois,United States,41.871,-87.6289,America/Chicago,Webpass Inc.,Webpass Inc.,AS19165 Webpass Inc.
1448,Gia Lai Province,Vietnam,13.9833,108.0,Asia/Ho_Chi_Minh,FPT Telecom Company,FPT-STATICIP,AS18403 FPT Telecom Company
1449,New Taipei,Taiwan,24.9466,121.586,Asia/Taipei,"Far EastTone Telecommunication Co., Ltd.","Far EasTone Telecommunication Co., Ltd.","AS9674 Far EastTone Telecommunication Co., Ltd."
1450,Moravskoslezsky kraj,Czechia,49.7733,17.7545,Europe/Prague,CZ.CZNET,Czech Telecom a.s.,"AS5610 O2 Czech Republic, a.s."
1451,Moscow,Russia,55.7672,37.6194,Europe/Moscow,MTS PJSC,MTS PJSC,AS8359 MTS PJSC
1452,Beijing,China,39.9042,116.407,Asia/Shanghai,China Networks Inter-Exchange,Bjenet,AS4847 China Networks Inter-Exchange
1453,Liaoning,China,38.9384,121.6224,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
1454,Centre-Val de Loire,France,47.3731,0.483575,Europe/Paris,Proxad / Free SAS,ProXad network / Free,AS12322 Free SAS
1455,Louisiana,United States,32.5896,-92.0669,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
1456,Beijing,China,39.8997,116.334,Asia/Shanghai,China TieTong Telecommunications Corporation,North Star Information Hi.tech Ltd. Co,AS9394 China TieTong Telecommunications Corporation
1457,California,United States,37.4146,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
1458,Moscow,Russia,55.7558,37.6173,Europe/Moscow,VLANT,,
1459,California,United States,37.3219,-122.03,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
1460,Mexico City,Mexico,19.3893,-99.2579,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
1461,Moscow Oblast,Russia,56.7317,37.5325,Europe/Moscow,Okno-TV LLC,Okno-TV Ltd.,AS61396 Okno-TV LLC
1462,Taiwan,Taiwan,25.0436,121.527,Asia/Taipei,Chung Hwa Zi An International Co,"Chung Hwa Zi An International Co., Limited",
1463,Illinois,United States,41.8874,-87.6318,America/Chicago,Nokia of America Corporation,Nokia of America Corporation,AS10455 Nokia of America Corporation
1464,New York,United States,40.7128,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
1465,Madrid,Spain,40.4163,-3.6934,Europe/Madrid,ITL LLC,"SIA ""Singularity Telecom""",AS59729 ITL LLC
1466,Ohio,United States,39.1032,-84.5053,America/New_York,The Procter and Gamble Company,The Procter and Gamble Company,AS11003 The Procter and Gamble Company
1467,North West,Singapore,1.35208,103.82,Asia/Singapore,Asia Pacific Network Information Center,"Asia Pacific Network Information Center, Pty. Ltd",
1468,Xinjiang,China,42.5246,87.5396,Asia/Urumqi,China Telecom,Chinanet XJ,AS140553 CHINATELECOM XINJIANG province Shengji 5G network
1469,New York,United States,44.01,-76.0686,America/New_York,Charter Communications Inc,Spectrum,AS11351 Charter Communications Inc
1470,Michigan,United States,42.3296,-83.0395,America/Detroit,General Motors LLC,General Motors LLC,
1471,Sicily,Italy,38.1302,13.329,Europe/Rome,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
1472,São Paulo,Brazil,-23.5335,-46.6359,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,NET Serviços de Comunicação S.A.,AS28573 Claro NXT Telecomunicacoes Ltda
1473,Liaoning,China,41.8057,123.431,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
1474,Alabama,United States,33.4788,-86.7881,America/Chicago,AT&T Corp.,Charter Comms - BHM,AS6389 AT&T Corp.
1475,England,United Kingdom,51.5074,-0.127758,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
1476,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1477,Quebec,Canada,45.5019,-73.5674,America/Toronto,Microsoft Corporation,Microsoft Corporation,
1478,KwaZulu-Natal,South Africa,-29.9056,30.9405,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
1479,Vilnius,Lithuania,54.7013,25.2601,Europe/Vilnius,Telia Lietuva,"Telia Lietuva, AB","AS8764 Telia Lietuva, AB"
1480,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1481,New Jersey,United States,40.7369,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
1482,Quebec,Canada,45.5185,-73.5043,America/Toronto,Bell Canada,Gouvernement du Quebec (Government of Quebec),AS11489 Bell Canada
1483,Michigan,United States,42.3643,-83.0696,America/Detroit,Merit Network Inc.,Wayne State University,AS237 Merit Network Inc.
1484,Manitoba,Canada,49.5291,-96.6852,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
1485,Saskatchewan,Canada,50.429,-104.5341,America/Regina,University of Regina,University of Regina,AS26206 University of Regina
1486,Tokyo,Japan,35.694,139.754,Asia/Tokyo,Anpple Tech Enterprise,,AS133847 Anpple Tech Enterprise
1487,Missouri,United States,39.1499,-94.5459,America/Chicago,Cerner Corporation,Cerner Corporation,
1488,São Paulo,Brazil,-23.6283,-46.6409,America/Sao_Paulo,Vivo,TELEFONICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
1489,Tokyo,Japan,35.6629,139.761,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
1490,England,United Kingdom,51.5074,-0.127758,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
1491,Tokyo,Japan,35.6916,139.768,Asia/Tokyo,"Information Systems Department, Japan Aerospace Exploration Agency",,"AS3488 Information Systems Department, Japan Aerospace Exploration Agency"
1492,Anhui,China,31.8564,117.2661,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
1493,Sverdlovsk Oblast,Russia,56.8436,60.6429,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding""",CJSC Ural WES,"AS5563 JSC ""ER-Telecom Holding"""
1494,North Carolina,United States,35.838,-78.6122,America/New_York,United States Postal Service.,United States Postal Service,
1495,Arizona,United States,31.5552,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
1496,Mazovia,Poland,52.2231,21.0256,Europe/Warsaw,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
1497,Missouri,United States,38.732,-90.2785,America/Chicago,Emerson Electric Co.,Emerson Electric Co,
1498,Illinois,United States,41.8838,-87.6388,America/Chicago,The Boeing Company,The Boeing Company,
1499,England,United Kingdom,51.5512,0.7034,Europe/London,Virgin Media Business,Virgin Media Limited,AS5089 Virgin Media Limited
1500,England,United Kingdom,51.5074,-0.127758,Europe/London,Microsoft,Microsoft Limited,AS8075 Microsoft Corporation
1501,Arizona,United States,31.5552,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
1502,England,United Kingdom,51.5074,-0.127758,Europe/London,Xerox Corporation,Xerox Corporation,AS26662 XEROX CORPORATION
1503,Beijing,China,39.8997,116.334,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
1504,New Jersey,United States,40.7369,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
1505,Illinois,United States,41.8796,-87.6414,America/Chicago,"Inteliquent, inc.","Inteliquent, inc","AS5006 Inteliquent, inc."
1506,Rio de Janeiro,Brazil,-22.9201,-43.0811,America/Sao_Paulo,V tal,Telemar Norte Leste S.A.,AS7738 V tal
1507,Texas,United States,32.7555,-97.3308,America/Chicago,T-Mobile USA,Sprint Fort Worth POP,
1508,Federal District,Brazil,-15.7757,-47.78,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
1509,Lombardy,Italy,45.5189,9.086,Europe/Rome,H3G,Wind TRE S.P.A,
1510,California,United States,37.4118,-122.017,America/Los_Angeles,Lockheed Technical Operations Company,,
1511,England,United Kingdom,52.7564,-2.0727,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
1512,Lazio,Italy,41.9626,12.4644,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
1513,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1514,Beijing,China,39.9786,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
1515,Beijing,China,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
1516,Tokyo,Japan,35.6837,139.6805,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
1517,Anhui,China,31.8371,117.269,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
1518,Tokyo,Japan,35.6916,139.768,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
1519,Georgia,United States,33.9372,-84.0791,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
1520,Beijing,China,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
1521,New Jersey,United States,40.7369,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
1522,Massachusetts,United States,42.4502,-71.3733,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
1523,Beijing,China,39.9042,116.407,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
1524,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1525,Daejeon,South Korea,36.3566,127.3849,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
1526,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
1527,Guangdong,China,23.1181,113.2539,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
1528,Cairo Governorate,Egypt,30.0176,31.4131,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
1529,Illinois,United States,41.8536,-87.6183,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
1530,Massachusetts,United States,42.355,-71.0568,America/New_York,Global Network Services,Global Network Services,
1531,California,United States,34.0544,-118.2441,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
1532,Sichuan,China,30.4113,103.813,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
1533,Virginia,United States,39.011,-77.4711,America/New_York,Verizon Online LLC,Verizon Online LLC,
1534,Tokyo,Japan,35.6906,139.77,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
1535,Colorado,United States,39.9209,-105.144,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
1536,England,United Kingdom,51.5074,-0.127758,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
1537,Hunan,China,27.6253,111.857,Asia/Shanghai,CHINANET-HN,Chinanet HN,
1538,Kowloon,Hong Kong,22.3193,114.169,Asia/Hong_Kong,CTHKI,,
1539,Amazonas,Brazil,-3.1032,-60.0288,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
1540,Nairobi County,Kenya,-1.2841,36.8155,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
1541,Goiás,Brazil,-16.561,-49.2063,America/Sao_Paulo,V tal,V tal,AS8167 V tal
1542,Lusaka Province,Zambia,-15.416,28.2961,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
1543,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
1544,California,United States,38.5826,-121.51,America/Los_Angeles,California Department of Technology,California Department of Technology,
1545,Seoul,South Korea,37.561,126.995,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
1546,England,United Kingdom,51.5072,-0.127586,Europe/London,DWP,,
1547,Ontario,Canada,43.671,-79.3794,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
1548,Colorado,United States,39.7523,-104.984,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
1549,England,United Kingdom,51.519,-0.629671,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
1550,Beijing,China,39.9136,116.363,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
