Device_ID,Device_Type,LAI,RAI,Network_Type
D3920,Smartphone,240-02-5520,240-02-5520-84,4G
D3921,Tablet,240-53-4743,240-53-4743-11,4G
D3922,IoT Device,240-06-3339,240-06-3339-31,3G
D3923,Smartphone,240-42-3589,240-42-3589-93,4G
D3924,IoT Device,240-18-6745,240-18-6745-26,4G
D3925,Smartphone,240-75-1072,240-75-1072-89,3G
D3926,IoT Device,240-07-5643,240-07-5643-71,4G
D3927,IoT Device,240-19-6144,240-19-6144-30,4G
D3928,Smartphone,240-38-4415,240-38-4415-22,4G
D3929,Smartphone,240-46-1265,240-46-1265-99,3G
D3930,Tablet,240-08-7607,240-08-7607-75,5G
D3931,Smartphone,240-31-7153,240-31-7153-86,5G
D3932,IoT Device,240-86-4448,240-86-4448-86,4G
D3933,IoT Device,240-49-3921,240-49-3921-71,4G
D3934,Smartphone,240-62-2027,240-62-2027-12,3G
D3935,Smartphone,240-61-9150,240-61-9150-28,5G
D3936,IoT Device,240-41-9539,240-41-9539-61,5G
D3937,Tablet,240-96-2145,240-96-2145-39,3G
D3938,Tablet,240-18-2129,240-18-2129-54,3G
D3939,IoT Device,240-01-5466,240-01-5466-97,4G
D3940,Tablet,240-69-3350,240-69-3350-22,3G
D3941,Tablet,240-63-8851,240-63-8851-40,5G
D3942,Tablet,240-03-1946,240-03-1946-81,3G
D3943,Smartphone,240-91-2071,240-91-2071-66,3G
D3944,IoT Device,240-34-4124,240-34-4124-81,4G
D3945,IoT Device,240-13-7402,240-13-7402-69,5G
D3946,IoT Device,240-96-4401,240-96-4401-64,4G
D3947,IoT Device,240-42-5092,240-42-5092-41,4G
D3948,Tablet,240-98-3069,240-98-3069-90,3G
D3949,IoT Device,240-46-5199,240-46-5199-82,4G
D3950,Smartphone,240-17-4331,240-17-4331-71,4G
D3951,Tablet,240-89-9102,240-89-9102-91,5G
D3952,IoT Device,240-75-6402,240-75-6402-49,4G
D3953,IoT Device,240-28-7143,240-28-7143-47,5G
D3954,IoT Device,240-66-9449,240-66-9449-81,5G
D3955,IoT Device,240-42-3138,240-42-3138-32,3G
D3956,Smartphone,240-81-2294,240-81-2294-26,3G
D3957,IoT Device,240-65-5930,240-65-5930-84,4G
D3958,Smartphone,240-38-1744,240-38-1744-85,3G
D3959,Tablet,240-35-7426,240-35-7426-50,5G
D3960,IoT Device,240-49-6699,240-49-6699-37,4G
D3961,Tablet,240-04-8252,240-04-8252-42,5G
D3962,Smartphone,240-52-7607,240-52-7607-18,5G
D3963,Smartphone,240-51-8544,240-51-8544-40,5G
D3964,Tablet,240-50-5340,240-50-5340-50,4G
D3965,IoT Device,240-55-2002,240-55-2002-41,3G
D3966,Smartphone,240-61-8417,240-61-8417-80,5G
D3967,IoT Device,240-41-3276,240-41-3276-89,3G
D3968,IoT Device,240-75-4996,240-75-4996-25,4G
D3969,Tablet,240-92-1123,240-92-1123-83,3G
D3970,IoT Device,240-38-2264,240-38-2264-75,3G
D3971,Smartphone,240-35-9467,240-35-9467-69,5G
D3972,IoT Device,240-86-4699,240-86-4699-28,4G
D3973,Smartphone,240-09-9041,240-09-9041-77,5G
D3974,Tablet,240-35-7593,240-35-7593-70,5G
D3975,Tablet,240-72-1833,240-72-1833-59,3G
D3976,Smartphone,240-35-9483,240-35-9483-17,5G
D3977,Smartphone,240-93-7917,240-93-7917-35,5G
D3978,Tablet,240-60-4170,240-60-4170-68,4G
D3979,Tablet,240-21-7629,240-21-7629-17,5G
D3980,Tablet,240-49-4804,240-49-4804-26,4G
D3981,Smartphone,240-72-2612,240-72-2612-30,3G
D3982,Tablet,240-23-2174,240-23-2174-77,3G
D3983,Smartphone,240-77-6037,240-77-6037-94,4G
D3984,IoT Device,240-91-7323,240-91-7323-34,5G
D3985,Smartphone,240-39-1118,240-39-1118-57,3G
D3986,IoT Device,240-03-6663,240-03-6663-86,4G
D3987,IoT Device,240-67-2795,240-67-2795-80,3G
D3988,IoT Device,240-18-4291,240-18-4291-98,4G
D3989,Smartphone,240-55-2222,240-55-2222-92,3G
D3990,IoT Device,240-66-3020,240-66-3020-72,3G
D3991,Smartphone,240-30-8227,240-30-8227-65,5G
D3992,Tablet,240-21-2063,240-21-2063-58,3G
D3993,Tablet,240-59-3215,240-59-3215-43,3G
D3994,IoT Device,240-11-9458,240-11-9458-70,5G
D3995,Tablet,240-32-9365,240-32-9365-77,5G
D3996,Tablet,240-57-2977,240-57-2977-62,3G
D3997,Tablet,240-27-5535,240-27-5535-86,4G
D3998,IoT Device,240-10-3962,240-10-3962-44,4G
D3999,Tablet,240-44-7383,240-44-7383-90,5G
