City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Taldom,Moscow Oblast,Russia,14****,56.732,37.532,Europe/Moscow,Okno-TV LLC,Okno-TV Ltd.,AS61396 Okno-TV LLC
Taipei,Taiwan,Taiwan,,25.044,121.527,Asia/Taipei,Chung Hwa Zi An International Co,"Chung Hwa Zi An International Co., Limited",
Chicago,Illinois,United States,60***,41.887,-87.632,America/Chicago,Nokia of America Corporation,Nokia of America Corporation,AS10455 Nokia of America Corporation
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
,,,,,,,,,
Madrid,Madrid,Spain,28***,40.416,-3.693,Europe/Madrid,ITL LLC,"SIA ""Singularity Telecom""",AS59729 ITL LLC
Cincinnati,Ohio,United States,45***,39.103,-84.505,America/New_York,The Procter and Gamble Company,The Procter and Gamble Company,AS11003 The Procter and Gamble Company
Singapore,North West,Singapore,85****,1.352,103.82,Asia/Singapore,Asia Pacific Network Information Center,"Asia Pacific Network Information Center, Pty. Ltd",
Ewirgol,Xinjiang,China,,42.525,87.54,Asia/Urumqi,China Telecom,Chinanet XJ,AS140553 CHINATELECOM XINJIANG province Shengji 5G network
Dexter,New York,United States,13***,44.01,-76.069,America/New_York,Charter Communications Inc,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,,
Detroit,Michigan,United States,48***,42.33,-83.04,America/Detroit,General Motors LLC,General Motors LLC,
Palermo,Sicily,Italy,90***,38.13,13.329,Europe/Rome,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
São Paulo,São Paulo,Brazil,68***,-23.534,-46.636,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,NET Serviços de Comunicação S.A.,AS28573 Claro NXT Telecomunicacoes Ltda
Shenyang,Liaoning,China,,41.806,123.431,Asia/Shanghai,CNC Group CHINA169 Liaoning Province Network,,AS4837 CHINA UNICOM China169 Backbone
Birmingham,Alabama,United States,35***,33.479,-86.788,America/Chicago,AT&T Corp.,Charter Comms - BHM,AS6389 AT&T Corp.
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Montreal,Quebec,Canada,H4*,45.502,-73.567,America/Toronto,Microsoft Corporation,Microsoft Corporation,
Durban,KwaZulu-Natal,South Africa,36**,-29.906,30.94,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Vilnius,Vilnius,Lithuania,81**,54.701,25.26,Europe/Vilnius,Telia Lietuva,"Telia Lietuva, AB","AS8764 Telia Lietuva, AB"
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Longueuil,Quebec,Canada,J4*,45.518,-73.504,America/Toronto,Bell Canada,Gouvernement du Quebec (Government of Quebec),AS11489 Bell Canada
Detroit,Michigan,United States,48***,42.364,-83.07,America/Detroit,Merit Network Inc.,Wayne State University,AS237 Merit Network Inc.
Steinbach,Manitoba,Canada,R5*,49.529,-96.685,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Regina,Saskatchewan,Canada,S4*,50.429,-104.534,America/Regina,University of Regina,University of Regina,AS26206 University of Regina
Chiyoda,Tokyo,Japan,10******,35.694,139.754,Asia/Tokyo,Anpple Tech Enterprise,,AS133847 Anpple Tech Enterprise
Kansas City,Missouri,United States,64***,39.15,-94.546,America/Chicago,Cerner Corporation,Cerner Corporation,
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Minato-ku,Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
,,,,,,,,,
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Chiyoda,Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,"Information Systems Department, Japan Aerospace Exploration Agency",,"AS3488 Information Systems Department, Japan Aerospace Exploration Agency"
Hefei,Anhui,China,,31.856,117.266,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Yekaterinburg,Sverdlovsk Oblast,Russia,62****,56.844,60.643,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding""",CJSC Ural WES,"AS5563 JSC ""ER-Telecom Holding"""
Raleigh,North Carolina,United States,27***,35.838,-78.612,America/New_York,United States Postal Service.,United States Postal Service,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Warsaw,Mazovia,Poland,00****,52.223,21.026,Europe/Warsaw,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
St Louis,Missouri,United States,63***,38.732,-90.278,America/Chicago,Emerson Electric Co.,Emerson Electric Co,
Chicago,Illinois,United States,60***,41.884,-87.639,America/Chicago,The Boeing Company,The Boeing Company,
Southend-on-Sea,England,United Kingdom,SS*,51.551,0.703,Europe/London,Virgin Media Business,Virgin Media Limited,AS5089 Virgin Media Limited
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Microsoft,Microsoft Limited,AS8075 Microsoft Corporation
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
,,,,,,,,,
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Xerox Corporation,Xerox Corporation,AS26662 XEROX CORPORATION
Haidian,Beijing,China,,39.9,116.334,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
,,,,,,,,,
,,,,,,,,,
Chicago,Illinois,United States,60***,41.88,-87.641,America/Chicago,"Inteliquent, inc.","Inteliquent, inc","AS5006 Inteliquent, inc."
Rio de Janeiro,Rio de Janeiro,Brazil,24***,-22.92,-43.081,America/Sao_Paulo,V tal,Telemar Norte Leste S.A.,AS7738 V tal
Fort Worth,Texas,United States,76***,32.755,-97.331,America/Chicago,T-Mobile USA,Sprint Fort Worth POP,
,,,,,,,,,
Brasília,Federal District,Brazil,71***,-15.776,-47.78,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Rho,Lombardy,Italy,20***,45.519,9.086,Europe/Rome,H3G,Wind TRE S.P.A,
Sunnyvale,California,United States,94***,37.412,-122.017,America/Los_Angeles,Lockheed Technical Operations Company,,
Brocton,England,United Kingdom,ST**,52.756,-2.073,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
,,,,,,,,,
Rome,Lazio,Italy,18*,41.963,12.464,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Haidian,Beijing,China,,39.979,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Beijing,Beijing,China,,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Tokyo,Tokyo,Japan,15******,35.684,139.68,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Hefei,Anhui,China,23****,31.837,117.269,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
Chiyoda,Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
,,,,,,,,,
Lawrenceville,Georgia,United States,30***,33.937,-84.079,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,Beijing,China,,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Concord,Massachusetts,United States,17**,42.45,-71.373,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
Beijing,Beijing,China,,39.904,116.407,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Seo-gu,Daejeon,South Korea,35*,36.357,127.385,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
,,,,,,,,,
Guangzhou,Guangdong,China,,23.118,113.254,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Cairo,Cairo Governorate,Egypt,,30.018,31.413,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
Chicago,Illinois,United States,60***,41.854,-87.618,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
Boston,Massachusetts,United States,21**,42.355,-71.057,America/New_York,Global Network Services,Global Network Services,
Los Angeles,California,United States,90***,34.054,-118.244,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
Wujin,Sichuan,China,,30.411,103.813,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ashburn,Virginia,United States,20***,39.011,-77.471,America/New_York,Verizon Online LLC,Verizon Online LLC,
Chiyoda,Tokyo,Japan,10******,35.691,139.77,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Broomfield,Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
Loudi,Hunan,China,41****,27.625,111.857,Asia/Shanghai,CHINANET-HN,Chinanet HN,
Hong Kong,Kowloon,Hong Kong,96***,22.319,114.169,Asia/Hong_Kong,CTHKI,,
Manaus,Amazonas,Brazil,69***,-3.103,-60.029,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Nairobi,Nairobi County,Kenya,98**,-1.284,36.816,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
Goiânia,Goiás,Brazil,74***,-16.561,-49.206,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Lusaka,Lusaka Province,Zambia,,-15.416,28.296,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
West Sacramento,California,United States,95***,38.583,-121.51,America/Los_Angeles,California Department of Technology,California Department of Technology,
Seoul,Seoul,South Korea,46**,37.561,126.995,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,DWP,,
Toronto,Ontario,Canada,M5*,43.671,-79.379,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
Denver,Colorado,United States,80***,39.752,-104.984,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
Slough,England,United Kingdom,SL*,51.519,-0.63,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
Jinrongjie,Beijing,China,,39.914,116.363,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
Seattle,Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Mira,Veneto,Italy,30***,45.434,12.13,Europe/Rome,INFOSTRADA,WIND Telecomunicazioni S.p.A,AS1267 WIND TRE S.P.A.
Gifu City,Gifu,Japan,50******,35.423,136.761,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
,,,,,,,,,
Stirling,South Australia,Australia,51**,-35.012,138.725,Australia/Adelaide,OSSINI,Ossini Pty Ltd,
Shizuoka,Shizuoka,Japan,42******,34.971,138.376,Asia/Tokyo,NextCom K.K.,NextCom K.K.,
Rongcheng,Anhui,China,,30.601,117.925,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Taichung,Taichung City,Taiwan,,24.144,120.684,Asia/Taipei,TBC,,AS131596 TBC
Hongkou,Shanghai,China,,31.249,121.491,Asia/Shanghai,Shanghai Information Network,"Shanghai Information Network Co., Ltd.",
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Wiesmoor,Lower Saxony,Germany,26***,53.416,7.733,Europe/Berlin,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH
Shenzhen,Guangdong,China,51****,22.543,114.058,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Temple,Texas,United States,76***,31.097,-97.37,America/Chicago,Wilsonart International,Wilsonart International,
Cape Town,Western Cape,South Africa,79**,-33.925,18.424,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Banská Bystrica,Banská Bystrica Region,Slovakia,97****,48.742,19.139,Europe/Bratislava,DataCentrum,Financial Directorate of the Slovak Republic,AS30898 DataCentrum
Sheffield,England,United Kingdom,S7***,53.354,-1.487,Europe/London,Portfast Ltd,Portfast Ltd,AS8916 Portfast Ltd
Seattle,Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Brussels,Brussels Capital,Belgium,10**,50.85,4.352,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
Amsterdam,North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC
Jung-gu,Seoul,South Korea,46**,37.564,126.998,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
Paris,Île-de-France,France,75***,48.857,2.352,Europe/Paris,BOUYGUES Telecom,,AS5410 Bouygues Telecom SA
Cointrin,Geneva,Switzerland,12**,46.224,6.107,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Busan,Busan,South Korea,48***,35.102,129.039,Asia/Seoul,BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE,Petinet,AS9706 BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Amsterdam,North Holland,The Netherlands,10**,52.372,4.888,Europe/Amsterdam,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC
Coffeyville,Kansas,United States,67***,37.09,-95.713,America/Chicago,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN
Peachtree Corners,Georgia,United States,30***,33.964,-84.219,America/New_York,Hewlett-Packard Company,Electromagnetic Sciences,
New York,New York,United States,10***,40.712,-74.007,America/New_York,Cogent Communications,,AS174 Cogent Communications
Haute-Goulaine,Pays de la Loire,France,44***,47.199,-1.424,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,,
Quincy,Washington,United States,98***,47.233,-119.852,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus2),AS8075 Microsoft Corporation
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,,
,,,,,,,,,
Imphal,Manipur,India,79****,24.81,93.939,Asia/Kolkata,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Takasago,Saitama,Japan,33******,35.869,139.658,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
Salvador,Bahia,Brazil,40***,-12.867,-38.481,America/Bahia,TIM S/A,TIM S/A,AS26615 TIM S/A
Cologne,North Rhine-Westphalia,Germany,51***,50.97,7.005,Europe/Berlin,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH
Concord,North Carolina,United States,28***,35.399,-80.558,America/New_York,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC
Janesville,Wisconsin,United States,53***,42.682,-89.128,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications
Aparecida de Goiania,Goiás,Brazil,74***,-16.843,-49.247,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Warsaw,Mazovia,Poland,02****,52.209,20.946,Europe/Warsaw,PTK CENTERTEL CDMA data services,PTK-Centertel,AS5617 Orange Polska Spolka Akcyjna
Atlanta,Georgia,United States,30***,33.779,-84.39,America/New_York,NCR Corporation,NCR Corporation,AS14962 NCR Corporation
Newton,Illinois,United States,62***,38.981,-88.173,America/Chicago,Eagle Wireless LLC,Eagle Wireless LLC,AS400435 Eagle Wireless LLC
,,,,,,,,,
,,,,,,,,,
Accra,Greater Accra Region,Ghana,,5.556,-0.2,Africa/Accra,Scancom Ltd.,Scancom Limited,AS30986 Scancom Limited
Jaipur,Rajasthan,India,30****,26.952,75.71,Asia/Kolkata,Bharti Airtel,Bharti Airtel Limited,"AS24560 Bharti Airtel Ltd., Telemedia Services"
