Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260320035355+0000,234,33,310260,310-260-XXXX,234-15-XXXX,3G,Tablet
260304191433+0000,234,15,23430,234-15-XXXX,240-08-XXXX,5G,Smartphone
260320092835+0100,206,10,20610,206-01-XXXX,206-10-XXXX,5G,IoT Device
260326230301+0100,206,10,310260,240-24-XXXX,234-15-XXXX,4G,Tablet
260302100410+0200,206,10,24016,310-120-XXXX,206-10-XXXX,3G,Tablet
260315092239+0200,206,5,20605,240-08-XXXX,206-05-XXXX,3G,Tablet
260228080148+0100,234,20,20605,206-10-XXXX,234-20-XXXX,3G,Smartphone
260303151154+0200,206,20,20620,206-20-XXXX,206-20-XXXX,3G,Smartphone
260318130254+0100,240,4,310410,240-04-XXXX,240-04-XXXX,3G,Smartphone
260227043925-0600,310,480,310480,240-04-XXXX,310-480-XXXX,5G,IoT Device
260225152815-0700,310,410,20605,310-410-XXXX,310-410-XXXX,4G,IoT Device
260325013837+0200,206,10,20610,234-20-XXXX,234-20-XXXX,3G,Smartphone
260301150703+0200,240,16,20610,240-16-XXXX,234-10-XXXX,5G,Smartphone
260314074204+0000,234,20,23420,234-20-XXXX,234-20-XXXX,3G,Smartphone
260311101314+0100,240,4,24004,206-10-XXXX,240-04-XXXX,3G,Tablet
260313065110+0200,240,7,20601,240-07-XXXX,310-410-XXXX,5G,Smartphone
260228171336+0100,206,20,23415,234-20-XXXX,234-10-XXXX,3G,Tablet
260307020212+0100,234,20,23420,234-20-XXXX,234-20-XXXX,4G,IoT Device
260316011147+0000,234,33,23433,234-33-XXXX,234-33-XXXX,4G,Smartphone
260308010058-0800,310,410,24005,206-20-XXXX,310-410-XXXX,3G,Smartphone
260227115320+0100,206,1,24001,240-08-XXXX,206-01-XXXX,3G,Smartphone
260316122215+0000,234,10,24007,234-10-XXXX,234-10-XXXX,3G,Smartphone
260326023410+0200,206,5,310260,206-05-XXXX,310-120-XXXX,5G,Tablet
260317225943-0500,310,260,310260,310-260-XXXX,234-30-XXXX,5G,Smartphone
260311161434+0000,234,33,23430,234-33-XXXX,234-33-XXXX,4G,Tablet
260319032337-0500,310,410,23420,310-410-XXXX,310-410-XXXX,5G,Smartphone
260225201322-0800,310,120,310120,310-120-XXXX,206-10-XXXX,5G,Smartphone
260311181227+0000,234,10,23410,234-10-XXXX,234-10-XXXX,4G,Smartphone
260312014358+0100,206,10,20610,206-01-XXXX,310-480-XXXX,4G,IoT Device
260326015337+0100,240,5,24002,240-05-XXXX,234-33-XXXX,5G,IoT Device
260226181910-0500,310,260,310260,310-260-XXXX,310-260-XXXX,4G,IoT Device
260309055533+0100,240,7,310480,206-05-XXXX,240-07-XXXX,4G,Smartphone
260325064929+0200,240,7,24007,234-33-XXXX,240-07-XXXX,4G,Tablet
260319073102+0100,206,5,23420,206-05-XXXX,206-05-XXXX,4G,Smartphone
260226043043-0600,310,410,20620,240-04-XXXX,310-410-XXXX,4G,Tablet
260311051418+0100,206,20,20601,234-10-XXXX,206-20-XXXX,5G,Smartphone
260304084130+0000,234,33,23433,234-33-XXXX,234-33-XXXX,5G,Tablet
260302055846+0200,240,7,20605,240-07-XXXX,240-07-XXXX,5G,Smartphone
260321165333-0600,310,410,310410,310-120-XXXX,310-410-XXXX,4G,IoT Device
260322032449+0100,234,20,23420,240-04-XXXX,310-410-XXXX,3G,Tablet
260228121010+0100,206,10,20610,240-16-XXXX,206-10-XXXX,5G,Smartphone
260226232358+0100,234,20,23420,234-20-XXXX,234-20-XXXX,5G,Tablet
260321101519+0200,206,5,20605,206-05-XXXX,206-05-XXXX,5G,Smartphone
260306192433+0100,206,1,20601,206-20-XXXX,206-01-XXXX,3G,Tablet
260306173017+0100,240,8,24008,240-08-XXXX,240-08-XXXX,4G,Smartphone
260320001215-0600,310,410,310410,310-480-XXXX,310-410-XXXX,3G,IoT Device
260226232848+0200,206,20,24001,310-260-XXXX,206-20-XXXX,5G,Smartphone
260302025724-0800,310,260,310120,234-10-XXXX,310-260-XXXX,4G,IoT Device
260310054746-0700,310,480,310480,206-20-XXXX,310-480-XXXX,5G,Smartphone
260301015914+0200,240,8,24008,240-08-XXXX,234-30-XXXX,3G,Smartphone
260320095235+0200,240,5,24005,240-05-XXXX,240-05-XXXX,3G,Tablet
260227120449+0200,206,1,20601,234-33-XXXX,206-01-XXXX,5G,Smartphone
260318064850-0500,310,480,310480,234-33-XXXX,310-480-XXXX,5G,Smartphone
260309133825+0100,234,20,310260,206-10-XXXX,234-20-XXXX,3G,Smartphone
260317202729+0100,234,38,23438,234-38-XXXX,234-38-XXXX,5G,IoT Device
260312183458+0100,234,20,23420,234-20-XXXX,234-20-XXXX,4G,IoT Device
260315093251+0200,206,20,24004,234-33-XXXX,206-20-XXXX,4G,Tablet
260318142036-0500,310,410,20620,206-05-XXXX,310-410-XXXX,5G,Smartphone
260315213217+0100,234,20,20601,234-20-XXXX,234-20-XXXX,3G,IoT Device
260309152909-0600,310,120,20601,310-120-XXXX,310-120-XXXX,4G,Smartphone
260228143357-0800,310,410,310410,310-410-XXXX,310-410-XXXX,4G,Smartphone
260315153500-0500,310,260,23433,310-260-XXXX,310-260-XXXX,4G,Smartphone
260311001144-0500,310,120,24002,310-120-XXXX,310-120-XXXX,4G,Smartphone
260305085914+0200,240,4,24004,310-120-XXXX,240-04-XXXX,5G,Smartphone
260317152008+0000,234,15,23415,234-15-XXXX,240-16-XXXX,4G,Tablet
260312001015+0100,206,1,20601,206-05-XXXX,206-01-XXXX,5G,Smartphone
260226165136-0500,310,260,310480,206-10-XXXX,310-260-XXXX,4G,Smartphone
260310025525-0800,310,260,20610,310-480-XXXX,310-260-XXXX,5G,IoT Device
260226090855+0100,206,1,20601,206-01-XXXX,310-480-XXXX,3G,Smartphone
260301194511-0800,310,120,310120,310-260-XXXX,310-120-XXXX,5G,Smartphone
260227045844+0100,234,10,23410,240-24-XXXX,234-10-XXXX,5G,Smartphone
260314204232+0200,240,16,310410,240-07-XXXX,240-16-XXXX,4G,Smartphone
260319115145-0500,310,410,310410,234-33-XXXX,310-410-XXXX,4G,Smartphone
260320104920+0200,240,8,20620,310-410-XXXX,234-38-XXXX,4G,Smartphone
260304044107+0200,206,20,23430,206-20-XXXX,310-260-XXXX,5G,Smartphone
260308082036+0100,234,38,23438,234-38-XXXX,234-38-XXXX,5G,Smartphone
260314151336+0100,234,38,310410,234-38-XXXX,234-38-XXXX,5G,Smartphone
260301101904+0200,206,1,20601,206-01-XXXX,206-01-XXXX,5G,Smartphone
260302100950+0100,240,1,20601,240-01-XXXX,310-120-XXXX,3G,Tablet
260318161353+0100,234,33,23433,234-33-XXXX,206-01-XXXX,5G,Tablet
260303033307+0100,240,8,23430,240-08-XXXX,240-08-XXXX,5G,Tablet
260305115942-0600,310,260,310260,234-15-XXXX,310-260-XXXX,4G,IoT Device
260310200813+0200,240,16,24016,240-16-XXXX,240-16-XXXX,5G,Smartphone
260303161517+0200,240,16,24016,240-16-XXXX,310-410-XXXX,5G,Smartphone
260320182602-0600,310,260,24024,240-01-XXXX,310-260-XXXX,4G,Smartphone
260314101227+0200,206,1,24004,206-05-XXXX,240-02-XXXX,4G,Tablet
260227161318+0100,240,16,24005,240-16-XXXX,240-16-XXXX,4G,Smartphone
260322224436+0100,240,24,310120,240-24-XXXX,240-24-XXXX,4G,Smartphone
260322043532-0500,310,480,310480,310-480-XXXX,310-480-XXXX,3G,Tablet
260319040032+0100,240,2,24002,206-20-XXXX,310-410-XXXX,5G,Smartphone
260310023709+0200,240,8,23420,240-08-XXXX,240-08-XXXX,5G,Smartphone
260324115149+0200,206,5,20605,206-05-XXXX,240-16-XXXX,4G,IoT Device
260326114134+0100,234,20,24004,234-20-XXXX,234-20-XXXX,4G,Tablet
260319020347-0700,310,410,310410,310-410-XXXX,310-410-XXXX,4G,Smartphone
260313002204+0100,240,4,24008,240-01-XXXX,240-04-XXXX,5G,Smartphone
260310154305+0100,206,10,24024,234-15-XXXX,206-10-XXXX,5G,Smartphone
260317210207+0000,234,33,23433,310-120-XXXX,234-33-XXXX,4G,Smartphone
260301013046+0100,234,20,23430,234-20-XXXX,234-20-XXXX,3G,Smartphone
260225132547+0000,234,15,24008,310-120-XXXX,234-15-XXXX,4G,IoT Device
260318042022+0100,234,20,23420,234-20-XXXX,234-20-XXXX,4G,Smartphone
260326085859+0100,240,24,24024,240-24-XXXX,240-24-XXXX,5G,IoT Device
260323072300+0100,206,20,20620,310-480-XXXX,206-20-XXXX,5G,Tablet
260315211550+0100,234,30,23430,234-30-XXXX,234-30-XXXX,5G,Tablet
260322212608+0000,234,10,310260,234-20-XXXX,240-24-XXXX,4G,Smartphone
260313001322+0200,206,5,20605,206-05-XXXX,206-20-XXXX,4G,Smartphone
260318003335-0500,310,410,310410,310-410-XXXX,206-10-XXXX,4G,IoT Device
260320170554+0200,240,24,310260,240-24-XXXX,240-24-XXXX,5G,Smartphone
260319034228+0200,240,5,310260,240-05-XXXX,240-05-XXXX,4G,Tablet
260323171815+0100,240,5,24005,240-05-XXXX,240-08-XXXX,3G,Smartphone
260311010051+0100,206,10,24005,206-10-XXXX,206-10-XXXX,5G,IoT Device
260302080910+0000,234,20,23420,234-20-XXXX,206-10-XXXX,5G,Smartphone
260313214222+0200,240,16,24004,206-10-XXXX,240-16-XXXX,5G,IoT Device
260326122741+0100,234,33,23433,206-05-XXXX,234-33-XXXX,3G,Smartphone
260316131604+0200,240,24,24024,240-05-XXXX,240-08-XXXX,5G,Smartphone
260319161442+0200,206,20,24007,206-20-XXXX,206-20-XXXX,5G,Smartphone
260307155445+0100,240,4,24007,206-20-XXXX,240-04-XXXX,4G,Smartphone
260305093017+0000,234,15,20620,234-15-XXXX,240-24-XXXX,3G,Smartphone
260310154145+0200,240,16,24016,310-260-XXXX,240-16-XXXX,5G,Tablet
260311042841+0200,206,10,20610,206-10-XXXX,206-10-XXXX,4G,Tablet
260310152304+0000,234,30,310120,234-30-XXXX,234-30-XXXX,4G,Smartphone
260302173429+0100,234,33,23433,234-33-XXXX,310-260-XXXX,5G,Smartphone
260227114058-0800,310,480,23433,310-480-XXXX,310-480-XXXX,3G,Smartphone
260325195417+0100,240,24,20601,310-120-XXXX,240-24-XXXX,4G,Smartphone
260305083820+0100,240,5,24005,310-120-XXXX,240-05-XXXX,5G,Smartphone
260301141907-0700,310,410,310410,310-410-XXXX,310-410-XXXX,3G,Tablet
260305210232+0100,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Tablet
260311071018-0600,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260305195108+0100,234,33,23433,234-33-XXXX,240-05-XXXX,4G,Tablet
260322030720+0200,240,2,24002,240-02-XXXX,240-02-XXXX,5G,Smartphone
260309102241-0700,310,120,20610,234-38-XXXX,310-120-XXXX,5G,Smartphone
260311155913+0200,206,10,20605,206-05-XXXX,206-10-XXXX,5G,Smartphone
260310194331+0000,234,15,20620,240-07-XXXX,234-15-XXXX,4G,IoT Device
260302053639-0600,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260308054347+0100,234,10,23410,206-10-XXXX,206-01-XXXX,5G,Smartphone
260301124549+0100,240,8,24008,234-10-XXXX,240-08-XXXX,4G,Tablet
260315152226-0600,310,120,20620,310-120-XXXX,310-120-XXXX,4G,Smartphone
260302131208-0500,310,120,24002,310-410-XXXX,234-30-XXXX,5G,Smartphone
260301220349+0200,206,20,20620,206-20-XXXX,310-260-XXXX,5G,Smartphone
260314073706+0100,234,10,23410,310-410-XXXX,234-30-XXXX,3G,Smartphone
260302144752+0100,234,30,23430,234-30-XXXX,234-30-XXXX,3G,Tablet
260317010931+0100,240,24,310410,310-410-XXXX,240-24-XXXX,5G,Smartphone
260308062732+0200,240,8,24008,240-08-XXXX,240-08-XXXX,4G,Smartphone
260313021059+0100,240,24,20610,240-24-XXXX,240-24-XXXX,4G,Smartphone
260309051442+0200,240,7,23415,240-24-XXXX,240-07-XXXX,3G,IoT Device
260325122206-0600,310,260,310260,310-260-XXXX,240-08-XXXX,3G,Smartphone
260225050307+0000,234,30,310410,234-30-XXXX,240-05-XXXX,4G,Smartphone
260316115833+0100,234,20,23420,234-20-XXXX,234-20-XXXX,4G,Tablet
260326040434-0500,310,410,310120,206-20-XXXX,310-410-XXXX,3G,Smartphone
260321013918-0800,310,260,24004,310-260-XXXX,310-260-XXXX,4G,IoT Device
260307054847-0500,310,480,310480,234-30-XXXX,310-480-XXXX,5G,Smartphone
260324020509-0600,310,410,20601,310-410-XXXX,310-410-XXXX,4G,Tablet
260306074646+0200,206,10,24002,310-120-XXXX,206-10-XXXX,5G,Smartphone
260310110338+0000,234,10,23410,310-260-XXXX,240-01-XXXX,4G,Tablet
260315074944+0100,206,20,24007,206-10-XXXX,206-20-XXXX,4G,Smartphone
260320122903+0100,240,16,24016,234-15-XXXX,240-24-XXXX,3G,Smartphone
260225181143+0100,206,1,24002,234-30-XXXX,310-260-XXXX,4G,Smartphone
260317092645+0100,240,7,24024,206-05-XXXX,310-260-XXXX,5G,IoT Device
260302215751+0100,206,10,20610,206-10-XXXX,310-480-XXXX,5G,Smartphone
260324080231+0200,240,16,24016,240-16-XXXX,240-16-XXXX,4G,Smartphone
260318132715-0500,310,410,310410,310-410-XXXX,310-120-XXXX,4G,Tablet
260308062355+0200,206,1,20601,206-01-XXXX,206-01-XXXX,4G,Smartphone
260306074654+0100,240,16,24016,310-120-XXXX,240-16-XXXX,3G,Smartphone
260303131538+0100,206,10,310120,206-10-XXXX,206-10-XXXX,5G,Tablet
260321043649+0200,240,16,24016,240-16-XXXX,240-16-XXXX,5G,Smartphone
260318223322-0600,310,410,310410,310-410-XXXX,310-410-XXXX,5G,Smartphone
260301092250+0100,206,5,20605,310-480-XXXX,206-05-XXXX,4G,Tablet
260227013349+0200,240,5,20605,240-05-XXXX,240-05-XXXX,4G,Smartphone
260227173834+0200,206,5,20620,206-20-XXXX,206-05-XXXX,5G,IoT Device
260309122437+0200,206,10,24024,240-07-XXXX,206-10-XXXX,4G,Smartphone
260303012532+0100,206,10,23433,206-10-XXXX,206-10-XXXX,4G,IoT Device
260313164440+0000,234,15,310260,234-15-XXXX,234-15-XXXX,3G,Tablet
260322025141+0100,206,10,23438,234-15-XXXX,206-10-XXXX,5G,Tablet
260303193653-0700,310,120,310120,310-120-XXXX,310-120-XXXX,5G,Tablet
260304230515+0000,234,15,23415,234-15-XXXX,234-15-XXXX,4G,IoT Device
260228192203+0200,240,2,310480,206-20-XXXX,240-02-XXXX,4G,Smartphone
260309141847-0600,310,480,310480,310-480-XXXX,310-480-XXXX,4G,IoT Device
260225222620+0000,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Tablet
260326215248+0100,234,38,23438,234-38-XXXX,234-38-XXXX,3G,Tablet
260314121939+0100,206,5,20620,240-16-XXXX,234-33-XXXX,3G,Smartphone
260315220702+0100,234,33,23433,206-20-XXXX,234-33-XXXX,5G,Smartphone
260308063957+0100,206,1,24016,206-01-XXXX,234-20-XXXX,5G,Smartphone
260322103342-0700,310,120,24005,310-120-XXXX,310-120-XXXX,5G,IoT Device
260301111044+0100,206,10,23420,240-16-XXXX,234-30-XXXX,4G,Tablet
260307191640+0100,234,38,23438,234-38-XXXX,206-20-XXXX,4G,Smartphone
260309160037+0000,234,30,23430,234-30-XXXX,234-30-XXXX,3G,Smartphone
260226130206+0200,206,1,310120,234-15-XXXX,240-05-XXXX,4G,IoT Device
260312115638-0800,310,260,23430,310-260-XXXX,310-260-XXXX,4G,Tablet
260320003211-0700,310,480,310480,310-120-XXXX,310-480-XXXX,4G,Smartphone
260313092559+0100,240,5,310410,240-05-XXXX,240-05-XXXX,5G,Tablet
260305052438-0500,310,120,310120,310-120-XXXX,240-01-XXXX,3G,Smartphone
260227225737+0200,240,1,24016,234-15-XXXX,310-260-XXXX,3G,Smartphone
260225111447+0200,240,24,310120,310-120-XXXX,240-24-XXXX,3G,Smartphone
260320104206+0200,240,5,20605,206-01-XXXX,240-07-XXXX,5G,Smartphone
260228034204+0100,234,10,310410,310-120-XXXX,234-10-XXXX,5G,Smartphone
260322004135+0200,240,1,310260,206-20-XXXX,240-01-XXXX,5G,Smartphone
260309142658+0100,206,5,310260,206-05-XXXX,206-05-XXXX,5G,IoT Device
260321153142+0200,240,5,20610,240-05-XXXX,234-10-XXXX,5G,Tablet
260307124017-0700,310,260,310260,310-260-XXXX,240-04-XXXX,5G,Tablet
260321141341+0100,206,1,20601,206-01-XXXX,206-01-XXXX,5G,Tablet
260302055657+0100,206,1,310480,310-410-XXXX,206-01-XXXX,3G,Smartphone
260303180328+0000,234,10,23410,234-10-XXXX,234-10-XXXX,4G,IoT Device
260317172115+0200,206,5,24008,206-05-XXXX,206-05-XXXX,4G,IoT Device
260228234302+0100,234,38,310480,206-05-XXXX,206-20-XXXX,3G,Tablet
260227095546+0100,206,20,20620,206-20-XXXX,206-20-XXXX,5G,Tablet
260226083420-0600,310,480,310480,240-08-XXXX,310-480-XXXX,4G,Smartphone
260311034158+0100,206,10,20610,206-10-XXXX,206-10-XXXX,4G,Tablet
260227013930+0000,234,33,23433,310-480-XXXX,206-10-XXXX,4G,Smartphone
260320131602+0100,206,10,24004,206-10-XXXX,206-10-XXXX,5G,Smartphone
260314170204-0800,310,480,24004,310-480-XXXX,310-480-XXXX,4G,IoT Device
260225230136+0200,240,8,20605,206-10-XXXX,240-08-XXXX,4G,IoT Device
260325130524+0000,234,30,20601,234-10-XXXX,310-260-XXXX,3G,IoT Device
260322173934+0100,240,4,24004,240-04-XXXX,240-04-XXXX,3G,IoT Device
260312052941+0100,240,5,24001,240-05-XXXX,240-05-XXXX,4G,Smartphone
260312224327+0200,240,4,310260,240-04-XXXX,240-04-XXXX,3G,Smartphone
260302053813-0500,310,260,24007,310-260-XXXX,240-01-XXXX,3G,Smartphone
260326065616+0100,206,20,23438,310-120-XXXX,310-410-XXXX,4G,Smartphone
260324164213+0000,234,33,23415,234-33-XXXX,234-33-XXXX,5G,IoT Device
260308014849+0100,234,33,24016,240-01-XXXX,234-33-XXXX,3G,IoT Device
260317065355+0200,240,24,20601,240-24-XXXX,240-24-XXXX,4G,Smartphone
260326122949-0600,310,480,310480,234-30-XXXX,206-01-XXXX,5G,Tablet
260309072459+0200,240,16,23438,310-410-XXXX,240-16-XXXX,5G,Smartphone
260228185748+0200,240,24,24024,240-24-XXXX,310-480-XXXX,3G,Tablet
260311225652+0100,240,4,24004,240-04-XXXX,240-04-XXXX,4G,Smartphone
260313190543+0200,240,1,24001,206-10-XXXX,240-01-XXXX,4G,Smartphone
260311212600+0100,240,1,24001,240-24-XXXX,240-01-XXXX,4G,Tablet
260315021426+0000,234,15,23415,206-10-XXXX,234-15-XXXX,4G,Tablet
260303203520-0800,310,480,310480,310-480-XXXX,310-480-XXXX,4G,IoT Device
260302175307+0100,240,8,23430,240-08-XXXX,240-08-XXXX,5G,Smartphone
260325060557+0100,234,10,23410,240-05-XXXX,234-10-XXXX,5G,Tablet
260327010227-0600,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Tablet
260308232047-0600,310,480,20605,310-480-XXXX,310-480-XXXX,4G,Smartphone
260228154749+0100,234,10,310260,310-480-XXXX,234-10-XXXX,5G,Smartphone
260319074729+0100,240,4,310120,240-04-XXXX,240-04-XXXX,4G,Tablet
260227003306-0700,310,260,310260,240-24-XXXX,310-260-XXXX,5G,Smartphone
260303020859+0200,240,2,24002,240-02-XXXX,240-02-XXXX,4G,Smartphone
260228182056+0100,240,24,24005,240-24-XXXX,240-24-XXXX,5G,Tablet
260305102936+0200,206,5,20605,206-05-XXXX,206-05-XXXX,5G,IoT Device
260319182954+0100,206,20,23438,234-33-XXXX,240-24-XXXX,4G,Smartphone
260307182101+0200,206,20,23430,206-20-XXXX,206-20-XXXX,5G,Smartphone
260326165837+0200,206,1,20601,206-01-XXXX,234-38-XXXX,5G,Smartphone
260320025511+0200,206,20,20620,206-20-XXXX,206-20-XXXX,3G,Tablet
260311181709+0100,234,30,23438,234-30-XXXX,234-30-XXXX,3G,Smartphone
260225232140+0000,234,20,24016,310-480-XXXX,234-15-XXXX,5G,Smartphone
260312003702-0600,310,480,23420,310-480-XXXX,310-410-XXXX,5G,Tablet
260308132721+0000,234,20,310480,234-20-XXXX,234-20-XXXX,5G,Smartphone
260306035631+0100,240,24,20610,240-05-XXXX,240-24-XXXX,5G,Smartphone
260316215617+0200,206,5,20605,310-260-XXXX,310-480-XXXX,3G,Tablet
260320204336+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260311185625+0100,234,20,23420,240-04-XXXX,310-260-XXXX,4G,Tablet
260321084713+0100,206,5,20605,206-05-XXXX,206-05-XXXX,3G,IoT Device
260325154905+0100,240,5,24005,240-05-XXXX,240-08-XXXX,5G,Smartphone
260323113902-0600,310,480,20610,206-20-XXXX,240-24-XXXX,4G,Smartphone
260306122634-0600,310,260,310260,310-120-XXXX,310-260-XXXX,5G,IoT Device
260226035200+0100,234,33,23433,234-33-XXXX,206-01-XXXX,3G,Smartphone
260323145639+0100,206,5,20605,206-05-XXXX,234-15-XXXX,5G,Tablet
260301024730+0100,234,38,23438,234-38-XXXX,234-38-XXXX,5G,Smartphone
260320000253+0200,206,1,23433,206-01-XXXX,310-120-XXXX,5G,Smartphone
260316211300+0200,206,20,20620,206-20-XXXX,234-20-XXXX,4G,Smartphone
260311083658+0100,206,5,20605,206-05-XXXX,206-05-XXXX,3G,Smartphone
260308194526+0100,206,5,20605,206-10-XXXX,310-410-XXXX,5G,Smartphone
260315140924+0200,206,10,20610,206-01-XXXX,240-04-XXXX,5G,Tablet
260306164228+0100,240,24,24024,234-38-XXXX,240-24-XXXX,5G,Smartphone
260228221546-0500,310,120,310120,310-480-XXXX,310-120-XXXX,5G,IoT Device
260320005359-0800,310,480,310120,310-480-XXXX,310-480-XXXX,5G,Smartphone
260228000308+0100,240,1,24002,240-01-XXXX,206-01-XXXX,5G,Smartphone
260309103258-0600,310,480,310480,310-260-XXXX,310-480-XXXX,5G,Tablet
260304121432-0500,310,410,310410,310-410-XXXX,310-410-XXXX,5G,Smartphone
260324092625+0200,240,5,24005,240-05-XXXX,206-05-XXXX,5G,Tablet
260228122246+0200,240,2,24002,310-260-XXXX,240-05-XXXX,4G,Smartphone
260226045219+0200,240,24,24024,240-24-XXXX,240-24-XXXX,5G,Smartphone
260314025721+0000,234,15,20620,240-02-XXXX,240-05-XXXX,3G,IoT Device
260225163859-0600,310,410,24024,310-410-XXXX,310-410-XXXX,4G,Tablet
260326154239+0100,234,10,20610,234-10-XXXX,234-10-XXXX,3G,Tablet
260306180613+0100,206,5,20605,206-05-XXXX,310-480-XXXX,4G,Tablet
260228020003+0000,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Tablet
260311233624-0700,310,120,24004,310-120-XXXX,310-120-XXXX,5G,Tablet
260302015554+0000,234,38,23438,234-38-XXXX,234-38-XXXX,4G,Tablet
260303031335+0200,240,16,24016,240-01-XXXX,240-16-XXXX,4G,Smartphone
260322070203+0200,240,16,20610,240-16-XXXX,240-16-XXXX,5G,IoT Device
260305005219-0500,310,260,310260,240-07-XXXX,310-260-XXXX,3G,Smartphone
260321051628-0800,310,260,20610,310-410-XXXX,310-260-XXXX,5G,Tablet
260318144233-0700,310,260,23415,310-260-XXXX,310-260-XXXX,3G,Smartphone
260305064658+0000,234,10,24024,240-24-XXXX,234-10-XXXX,5G,IoT Device
260309212835+0000,234,10,23410,234-10-XXXX,234-10-XXXX,3G,Smartphone
260316150400-0800,310,120,310120,310-120-XXXX,206-20-XXXX,4G,Tablet
260310013920-0500,310,120,310480,310-480-XXXX,310-120-XXXX,3G,IoT Device
260309121559+0100,234,15,23415,240-05-XXXX,234-15-XXXX,4G,Smartphone
260317052901-0500,310,480,310480,310-480-XXXX,234-10-XXXX,5G,Tablet
260315220028-0500,310,120,23430,310-120-XXXX,310-120-XXXX,4G,Smartphone
260314091714-0500,310,120,310120,240-02-XXXX,310-120-XXXX,5G,IoT Device
260305025226-0500,310,480,20601,310-480-XXXX,310-480-XXXX,5G,Smartphone
260325025353+0000,234,15,23415,234-15-XXXX,240-08-XXXX,4G,Tablet
260312175939+0200,206,20,20620,206-10-XXXX,206-20-XXXX,4G,Smartphone
260304070146+0100,234,10,23410,310-120-XXXX,234-10-XXXX,3G,IoT Device
260322094341-0700,310,410,310260,310-410-XXXX,310-410-XXXX,4G,IoT Device
260316022317-0500,310,260,24016,240-07-XXXX,310-410-XXXX,4G,IoT Device
260321190155-0700,310,410,20605,310-410-XXXX,206-20-XXXX,4G,IoT Device
260317162944-0600,310,480,310480,310-480-XXXX,310-480-XXXX,5G,IoT Device
260228114320+0200,206,20,20620,206-01-XXXX,206-20-XXXX,5G,Smartphone
260320234957+0100,240,2,23410,240-02-XXXX,206-01-XXXX,4G,Smartphone
260313210203+0100,206,1,23433,206-01-XXXX,310-260-XXXX,5G,Smartphone
260303032336-0500,310,410,23430,310-410-XXXX,310-410-XXXX,5G,IoT Device
260304200021-0700,310,260,23438,240-01-XXXX,310-260-XXXX,5G,IoT Device
260316095106+0100,240,1,24001,310-260-XXXX,240-01-XXXX,4G,IoT Device
260320131006+0100,234,30,23415,234-30-XXXX,234-30-XXXX,4G,Tablet
260306115818+0100,240,5,24005,240-05-XXXX,240-05-XXXX,4G,Tablet
260324022227+0100,234,10,20610,206-01-XXXX,240-16-XXXX,4G,Smartphone
260317053351+0200,206,5,310260,240-02-XXXX,206-05-XXXX,5G,IoT Device
260325090213+0200,206,5,20601,206-05-XXXX,206-05-XXXX,4G,IoT Device
260304035435+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260312174610+0000,234,30,20610,234-30-XXXX,234-20-XXXX,4G,Smartphone
260311232418+0000,234,20,23410,234-20-XXXX,234-20-XXXX,3G,Smartphone
260320063927+0100,206,20,23433,240-08-XXXX,206-20-XXXX,5G,Tablet
260321060958+0200,206,10,310120,206-10-XXXX,206-10-XXXX,5G,Smartphone
260303145534+0000,234,20,23420,234-20-XXXX,206-05-XXXX,3G,IoT Device
260326041818+0000,234,38,310260,234-38-XXXX,234-38-XXXX,4G,IoT Device
260322231453+0100,206,1,23430,240-16-XXXX,206-01-XXXX,3G,IoT Device
260318014106+0100,206,5,20605,206-05-XXXX,206-05-XXXX,5G,Smartphone
260311075118+0200,206,5,20605,310-410-XXXX,206-05-XXXX,5G,Smartphone
260323110908+0000,234,10,23410,234-10-XXXX,234-10-XXXX,3G,Tablet
260311080711+0100,234,38,23438,234-38-XXXX,234-38-XXXX,5G,Smartphone
