Device_ID,Device_Type,LAI,RAI,Network_Type
D3920,IoT Device,240-33-8255,240-33-8255-93,5G
D3921,IoT Device,240-96-1862,240-96-1862-31,3G
D3922,Tablet,240-58-4490,240-58-4490-79,4G
D3923,Tablet,240-91-1441,240-91-1441-16,3G
D3924,Tablet,240-58-8744,240-58-8744-60,5G
D3925,Tablet,240-94-2102,240-94-2102-15,3G
D3926,IoT Device,240-99-7618,240-99-7618-35,5G
D3927,Tablet,240-29-6309,240-29-6309-11,4G
D3928,Tablet,240-67-6001,240-67-6001-82,4G
D3929,Smartphone,240-23-9316,240-23-9316-97,5G
D3930,Tablet,240-60-4925,240-60-4925-18,4G
D3931,Smartphone,240-54-9988,240-54-9988-83,5G
D3932,IoT Device,240-09-8378,240-09-8378-39,5G
D3933,Tablet,240-77-6114,240-77-6114-69,4G
D3934,Tablet,240-63-1832,240-63-1832-13,3G
D3935,Tablet,240-31-4186,240-31-4186-45,4G
D3936,Smartphone,240-48-4049,240-48-4049-10,4G
D3937,IoT Device,240-91-6128,240-91-6128-85,4G
D3938,IoT Device,240-24-8474,240-24-8474-77,5G
D3939,Tablet,240-02-7777,240-02-7777-97,5G
D3940,IoT Device,240-02-4975,240-02-4975-31,4G
D3941,IoT Device,240-50-7779,240-50-7779-66,5G
D3942,IoT Device,240-53-1580,240-53-1580-20,3G
D3943,Smartphone,240-27-8362,240-27-8362-60,5G
D3944,Smartphone,240-62-3604,240-62-3604-62,4G
D3945,Smartphone,240-93-7122,240-93-7122-66,5G
D3946,IoT Device,240-39-8800,240-39-8800-47,5G
D3947,Tablet,240-84-7534,240-84-7534-66,5G
D3948,IoT Device,240-04-7134,240-04-7134-69,5G
D3949,IoT Device,240-37-9903,240-37-9903-74,5G
D3950,IoT Device,240-72-8195,240-72-8195-44,5G
D3951,IoT Device,240-53-7489,240-53-7489-38,5G
D3952,Smartphone,240-32-6306,240-32-6306-94,4G
D3953,Tablet,240-43-5296,240-43-5296-94,4G
D3954,Smartphone,240-07-1558,240-07-1558-50,3G
D3955,Smartphone,240-46-5214,240-46-5214-87,4G
D3956,IoT Device,240-89-2701,240-89-2701-55,3G
D3957,Tablet,240-92-4765,240-92-4765-59,4G
D3958,Tablet,240-53-9949,240-53-9949-76,5G
D3959,IoT Device,240-72-5178,240-72-5178-92,4G
D3960,Smartphone,240-66-3349,240-66-3349-66,3G
D3961,Smartphone,240-96-2817,240-96-2817-70,3G
D3962,Tablet,240-97-7090,240-97-7090-50,5G
D3963,Tablet,240-37-6588,240-37-6588-11,4G
D3964,Smartphone,240-06-8130,240-06-8130-51,5G
D3965,Tablet,240-67-5049,240-67-5049-71,4G
D3966,Tablet,240-82-5797,240-82-5797-19,4G
D3967,Smartphone,240-04-9304,240-04-9304-80,5G
D3968,Smartphone,240-71-9654,240-71-9654-59,5G
D3969,Smartphone,240-55-5396,240-55-5396-32,4G
D3970,IoT Device,240-56-2851,240-56-2851-54,3G
D3971,IoT Device,240-64-2573,240-64-2573-87,3G
D3972,IoT Device,240-19-7334,240-19-7334-81,5G
D3973,IoT Device,240-50-6463,240-50-6463-20,4G
D3974,Smartphone,240-38-8986,240-38-8986-94,5G
D3975,Smartphone,240-12-5383,240-12-5383-92,4G
D3976,IoT Device,240-44-3099,240-44-3099-62,3G
D3977,Tablet,240-05-9705,240-05-9705-30,5G
D3978,Smartphone,240-83-9193,240-83-9193-94,5G
D3979,IoT Device,240-73-4405,240-73-4405-11,4G
D3980,Smartphone,240-78-8923,240-78-8923-21,5G
D3981,IoT Device,240-85-8744,240-85-8744-13,5G
D3982,Smartphone,240-24-1360,240-24-1360-90,3G
D3983,IoT Device,240-37-1547,240-37-1547-92,3G
D3984,IoT Device,240-99-9246,240-99-9246-15,5G
D3985,Smartphone,240-11-4347,240-11-4347-79,4G
D3986,Smartphone,240-48-7642,240-48-7642-14,5G
D3987,Tablet,240-85-4981,240-85-4981-83,4G
D3988,IoT Device,240-41-5192,240-41-5192-49,4G
D3989,Smartphone,240-71-5247,240-71-5247-45,4G
D3990,Tablet,240-72-6228,240-72-6228-12,4G
D3991,Smartphone,240-37-1050,240-37-1050-84,3G
D3992,Smartphone,240-29-3549,240-29-3549-43,4G
D3993,Smartphone,240-89-2529,240-89-2529-87,3G
D3994,Smartphone,240-77-7052,240-77-7052-19,5G
D3995,IoT Device,240-20-2807,240-20-2807-40,3G
D3996,IoT Device,240-32-7813,240-32-7813-52,5G
D3997,IoT Device,240-65-3755,240-65-3755-37,4G
D3998,IoT Device,240-65-6300,240-65-6300-33,4G
D3999,IoT Device,240-80-7271,240-80-7271-16,5G
